# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], BME280 P(hPa), BME280 RH(%), BME280 Temp(F), DS18 Temp(F)[MCU], DS18 Temp(F)[Batt], Light (%), Wind Speed
17949,740.00,12.90,550.00,12.89,814.15,35.36,70.50,69.80,70.59,0.00,2.02
17952,802.00,12.89,550.00,12.89,814.13,35.51,70.48,69.91,70.59,0.00,1.80
17955,744.00,12.90,488.00,12.89,814.14,35.21,70.50,69.91,70.70,0.00,1.60
17958,800.00,12.90,544.00,12.89,814.10,35.02,70.50,69.91,70.59,0.00,1.72
17961,740.00,12.89,492.00,12.89,814.10,35.29,70.54,69.91,70.59,0.00,1.70
17964,738.00,12.90,494.00,12.89,814.13,35.02,70.52,69.80,70.70,0.00,1.70
17967,812.00,12.90,554.00,12.89,814.08,35.13,70.52,69.91,70.59,0.00,1.62
17970,740.00,12.90,494.00,12.89,814.06,35.16,70.52,69.80,70.70,0.00,1.60
17973,806.00,12.90,550.00,12.89,814.08,35.35,70.52,69.80,70.59,0.00,1.75
17976,800.00,12.89,558.00,12.89,814.13,35.12,70.52,69.91,70.70,0.00,1.82
17979,738.00,12.90,488.00,12.89,814.04,35.57,70.54,69.91,70.70,0.00,1.62
17982,802.00,12.89,548.00,12.89,814.17,35.54,70.52,69.80,70.70,0.00,1.73
17985,802.00,12.90,560.00,12.89,814.12,35.27,70.52,69.80,70.59,0.00,1.92
17988,806.00,12.89,554.00,12.89,814.17,35.21,70.50,69.91,70.59,0.00,1.93
17991,734.00,12.90,484.00,12.89,814.09,35.38,70.48,69.91,70.70,0.00,1.81
17994,748.00,12.89,494.00,12.89,814.13,35.21,70.48,69.80,70.59,0.00,1.80
17997,734.00,12.90,484.00,12.89,814.10,35.16,70.48,69.91,70.59,0.00,1.88
18000,744.00,12.90,484.00,12.90,814.12,35.30,70.45,69.80,70.59,0.00,1.90
18003,796.00,12.90,554.00,12.89,814.14,35.39,70.45,69.91,70.59,0.00,1.93
18006,810.00,12.89,548.00,12.89,814.14,35.50,70.43,69.80,70.59,0.00,1.70
18009,734.00,12.90,492.00,12.89,814.13,35.57,70.43,69.80,70.70,0.00,1.70
18012,744.00,12.90,482.00,12.89,814.11,35.75,70.43,69.80,70.70,0.00,1.89
18015,806.00,12.90,548.00,12.89,814.08,35.29,70.43,69.80,70.59,0.00,2.03
18018,750.00,12.90,494.00,12.89,814.17,35.62,70.43,69.91,70.59,0.00,2.01
18021,800.00,12.89,554.00,12.89,814.16,35.69,70.41,69.91,70.59,0.00,2.03
18024,744.00,12.89,488.00,12.90,814.16,35.51,70.41,69.91,70.59,0.00,1.90
18027,802.00,12.89,548.00,12.89,814.14,35.61,70.39,69.91,70.59,0.00,1.90
18030,810.00,12.89,544.00,12.89,814.16,35.46,70.36,69.91,70.59,0.00,1.85
18033,738.00,12.90,498.00,12.89,814.13,35.57,70.36,69.80,70.59,0.00,2.00
18036,820.00,12.90,548.00,12.89,814.19,35.41,70.32,69.80,70.59,0.00,2.03
18039,738.00,12.89,484.00,12.89,814.13,35.57,70.32,69.91,70.70,0.00,2.00
18042,810.00,12.90,558.00,12.89,814.12,35.68,70.32,69.91,70.59,0.00,2.03
18045,802.00,12.90,550.00,12.89,814.14,35.75,70.32,69.91,70.59,0.00,1.81
18048,802.00,12.89,558.00,12.89,814.18,35.66,70.30,69.91,70.59,0.00,1.80
18051,740.00,12.89,482.00,12.89,814.10,35.67,70.29,69.91,70.59,0.00,1.60
18054,738.00,12.90,482.00,12.89,814.15,35.62,70.27,69.91,70.70,0.00,1.88
18057,802.00,12.89,564.00,12.89,814.15,35.76,70.25,69.80,70.59,0.00,2.00
18060,734.00,12.89,488.00,12.89,814.13,35.84,70.25,69.80,70.59,0.00,2.00
18063,760.00,12.89,548.00,12.89,814.10,35.79,70.25,69.80,70.59,0.00,1.90
18066,734.00,12.90,558.00,12.89,814.15,35.82,70.25,69.91,70.59,0.00,1.80
18069,748.00,12.90,482.00,12.89,814.10,35.71,70.23,69.91,70.59,0.00,1.70
18072,796.00,12.89,554.00,12.89,814.11,35.60,70.23,69.80,70.59,0.00,1.62
18075,744.00,12.89,478.00,12.89,814.11,35.76,70.23,69.91,70.59,0.00,1.62
18078,800.00,12.89,554.00,12.89,814.13,35.93,70.21,69.80,70.59,0.00,1.82
18081,820.00,12.89,554.00,12.89,814.18,35.62,70.20,69.91,70.59,0.00,1.88
18084,738.00,12.90,482.00,12.89,814.06,35.51,70.21,69.91,70.59,0.00,1.92
18087,744.00,12.89,482.00,12.89,814.20,35.62,70.20,69.80,70.59,0.00,1.78
18090,800.00,12.89,560.00,12.89,814.12,35.58,70.20,69.91,70.59,0.00,2.04
18093,740.00,12.90,482.00,12.89,814.09,35.58,70.20,69.80,70.59,0.00,2.00
18096,740.00,12.89,494.00,12.89,814.20,35.52,70.20,69.80,70.59,0.00,1.90
18099,740.00,12.90,484.00,12.89,814.05,35.78,70.20,69.91,70.59,0.00,1.79
18102,738.00,12.90,484.00,12.89,814.16,35.60,70.18,69.91,70.59,0.00,1.80
18105,800.00,12.89,564.00,12.89,814.16,35.60,70.16,69.91,70.59,0.00,1.96
18108,740.00,12.90,482.00,12.89,814.08,35.57,70.18,69.80,70.59,0.00,2.11
18111,800.00,12.89,550.00,12.89,814.12,35.53,70.16,69.80,70.59,0.00,1.83
18114,806.00,12.89,550.00,12.89,814.12,35.70,70.16,69.91,70.59,0.00,1.88
18117,800.00,12.90,550.00,12.89,814.14,35.65,70.16,69.80,70.59,0.00,1.77
18120,744.00,12.90,488.00,12.89,814.10,35.70,70.16,69.91,70.59,0.00,1.59
18123,796.00,12.89,558.00,12.89,814.13,35.55,70.14,69.91,70.59,0.00,1.59
18126,748.00,12.90,488.00,12.89,814.12,36.01,70.14,69.80,70.59,0.00,1.69
18129,740.00,12.89,488.00,12.89,814.17,35.59,70.14,69.80,70.59,0.00,1.70
18132,748.00,12.90,482.00,12.89,814.16,35.98,70.11,69.91,70.59,0.00,1.90
18135,800.00,12.90,554.00,12.89,814.13,35.98,70.11,69.91,70.59,0.00,1.72
18138,802.00,12.89,488.00,12.89,814.11,35.66,70.09,69.80,70.59,0.00,1.92
18141,810.00,12.89,548.00,12.89,814.16,35.90,70.11,69.91,70.59,0.00,2.13
18144,734.00,12.90,492.00,12.89,814.13,35.91,70.09,69.91,70.59,0.00,2.00
18147,740.00,12.90,488.00,12.89,814.17,35.99,70.09,69.91,70.59,0.00,1.71
18150,734.00,12.89,482.00,12.89,814.12,35.98,70.09,69.91,70.59,0.00,2.00
18153,740.00,12.89,484.00,12.89,814.12,35.64,70.11,69.80,70.59,0.00,2.10
18156,806.00,12.89,550.00,12.89,814.10,35.75,70.12,69.91,70.59,0.00,2.06
18159,744.00,12.90,482.00,12.89,814.16,35.80,70.12,69.80,70.59,0.00,2.01
18162,740.00,12.89,488.00,12.89,814.10,35.94,70.14,69.91,70.59,0.00,2.00
18165,806.00,12.89,548.00,12.89,814.14,35.63,70.14,69.80,70.59,0.00,2.03
18168,744.00,12.90,488.00,12.89,814.18,35.85,70.16,69.91,70.59,0.00,2.00
18171,806.00,12.89,554.00,12.89,814.13,35.88,70.16,69.91,70.59,0.00,2.03
18174,734.00,12.89,488.00,12.89,814.16,35.95,70.14,69.80,70.59,0.00,1.99
18177,802.00,12.90,560.00,12.89,814.13,35.66,70.14,69.91,70.70,0.00,2.13
18180,744.00,12.89,484.00,12.89,814.16,35.56,70.16,69.91,70.59,0.00,2.30
18183,734.00,12.90,488.00,12.89,814.14,35.92,70.16,69.91,70.59,0.00,2.11
18186,816.00,12.89,558.00,12.89,814.17,35.57,70.16,69.80,70.59,0.00,2.13
18189,796.00,12.89,558.00,12.89,814.23,35.90,70.16,69.80,70.59,0.00,2.13
18192,740.00,12.90,482.00,12.89,814.20,35.96,70.16,69.80,70.59,0.00,1.83
18195,802.00,12.90,558.00,12.89,814.12,35.75,70.16,69.80,70.59,0.00,1.92
18198,740.00,12.89,482.00,12.90,814.05,35.64,70.16,69.91,70.59,0.00,1.90
18201,740.00,12.90,484.00,12.90,814.13,35.89,70.20,69.91,70.47,0.00,1.99
18204,740.00,12.90,492.00,12.90,814.15,35.67,70.20,69.91,70.59,0.00,2.11
18207,802.00,12.89,550.00,12.89,814.16,35.89,70.20,69.80,70.59,0.00,2.20
18210,748.00,12.89,494.00,12.89,814.12,35.65,70.20,69.91,70.59,0.00,1.90
18213,740.00,12.90,484.00,12.89,814.11,35.84,70.21,69.91,70.59,0.00,1.70
18216,796.00,12.90,554.00,12.89,814.15,35.85,70.20,69.91,70.59,0.00,1.62
18219,812.00,12.89,554.00,12.89,814.13,35.54,70.18,69.80,70.59,0.00,1.92
18222,740.00,12.90,484.00,12.89,814.16,35.99,70.18,69.91,70.59,0.00,1.82
18225,810.00,12.90,558.00,12.89,814.15,35.96,70.16,69.91,70.59,0.00,1.72
18228,800.00,12.90,558.00,12.89,814.14,35.87,70.18,69.91,70.59,0.00,1.93
18231,748.00,12.89,482.00,12.89,814.14,35.90,70.14,69.91,70.59,0.00,1.90
18234,800.00,12.89,554.00,12.89,814.14,35.62,70.12,69.91,70.59,0.00,2.12
18237,748.00,12.89,488.00,12.89,814.14,35.96,70.11,69.91,70.59,0.00,1.99
18240,800.00,12.90,550.00,12.89,814.18,35.81,70.09,69.80,70.47,0.00,2.20
18243,796.00,12.89,554.00,12.89,814.20,36.04,70.07,69.91,70.59,0.00,2.13
18246,802.00,12.89,550.00,12.89,814.19,36.03,70.05,69.91,70.47,0.00,2.22
18249,800.00,12.89,550.00,12.89,814.15,35.65,70.03,69.91,70.59,0.00,2.20
18252,740.00,12.89,488.00,12.89,814.12,36.04,70.05,69.91,70.59,0.00,2.30
18255,738.00,12.89,482.00,12.89,814.15,35.99,70.03,69.91,70.59,0.00,2.20
18258,748.00,12.90,482.00,12.89,814.14,35.75,70.03,69.91,70.59,0.00,2.11
18261,806.00,12.90,558.00,12.89,814.20,35.84,70.03,69.91,70.59,0.00,2.03
18264,744.00,12.90,478.00,12.89,814.13,36.04,70.03,69.80,70.59,0.00,1.89
18267,738.00,12.90,492.00,12.89,814.19,35.89,70.00,69.91,70.59,0.00,1.90
18270,810.00,12.90,550.00,12.89,814.14,35.83,69.98,69.80,70.59,0.00,1.93
18273,810.00,12.90,548.00,12.89,814.22,35.73,69.98,69.91,70.59,0.00,2.22
18276,748.00,12.89,484.00,12.89,814.13,35.82,69.98,69.80,70.59,0.00,2.01
18279,748.00,12.89,492.00,12.89,814.16,36.02,70.00,69.80,70.47,0.00,2.11
18282,802.00,12.89,548.00,12.89,814.11,35.73,70.00,69.80,70.47,0.00,2.07
18285,744.00,12.89,494.00,12.89,814.20,35.65,70.00,69.91,70.47,0.00,1.99
18288,812.00,12.90,548.00,12.89,814.17,36.12,70.00,69.91,70.47,0.00,2.02
18291,748.00,12.89,478.00,12.89,814.14,35.67,70.00,69.91,70.59,0.00,2.00
18294,740.00,12.90,488.00,12.89,814.14,35.72,70.00,69.91,70.47,0.00,2.11
18297,812.00,12.90,550.00,12.88,814.21,35.70,70.00,69.91,70.47,0.00,2.11
18300,738.00,12.89,488.00,12.89,814.11,35.85,70.03,69.91,70.47,0.00,1.90
18303,812.00,12.89,558.00,12.89,814.19,35.74,70.03,69.91,70.47,0.00,2.03
18306,800.00,12.89,554.00,12.89,814.16,36.03,70.07,69.91,70.59,0.00,2.23
18309,812.00,12.89,558.00,12.89,814.23,35.64,70.03,69.91,70.47,0.00,2.13
18312,810.00,12.90,554.00,12.89,814.14,35.99,70.09,69.91,70.59,0.00,2.33
18315,748.00,12.89,482.00,12.89,814.21,35.70,70.07,69.80,70.59,0.00,2.40
18318,812.00,12.89,554.00,12.89,814.16,35.82,70.11,69.91,70.47,0.00,2.31
18321,738.00,12.89,484.00,12.89,814.10,35.93,70.11,69.91,70.47,0.00,2.12
18324,748.00,12.90,476.00,12.89,814.20,35.74,70.12,69.80,70.47,0.00,1.90
18327,734.00,12.89,492.00,12.89,814.23,35.69,70.12,69.91,70.59,0.00,2.22
18330,748.00,12.89,484.00,12.89,814.18,35.51,70.14,69.80,70.59,0.00,1.92
18333,800.00,12.89,548.00,12.89,814.14,35.88,70.14,69.80,70.59,0.00,2.13
18336,806.00,12.89,558.00,12.89,814.16,35.87,70.16,69.80,70.59,0.00,2.22
18339,740.00,12.89,484.00,12.89,814.10,35.82,70.16,69.80,70.59,0.00,2.60
18342,800.00,12.90,550.00,12.89,814.18,35.72,70.16,69.80,70.59,0.00,2.03
18345,740.00,12.90,492.00,12.89,814.20,35.79,70.16,69.91,70.47,0.00,2.11
18348,734.00,12.89,482.00,12.89,814.18,35.77,70.18,69.91,70.47,0.00,2.11
18351,810.00,12.89,550.00,12.89,814.18,35.64,70.16,69.80,70.59,0.00,1.93
18354,738.00,12.89,494.00,12.89,814.16,36.04,70.14,69.80,70.59,0.00,1.70
18357,734.00,12.90,482.00,12.89,814.21,35.92,70.14,69.91,70.59,0.00,1.80
18360,734.00,12.90,488.00,12.89,814.17,35.69,70.14,69.91,70.59,0.00,1.80
18363,802.00,12.89,558.00,12.89,814.23,35.82,70.11,69.91,70.59,0.00,2.02
18366,748.00,12.89,478.00,12.89,814.22,35.68,70.11,69.80,70.59,0.00,1.92
18369,738.00,12.89,488.00,12.89,814.20,35.98,70.09,69.91,70.59,0.00,1.88
18372,740.00,12.89,492.00,12.89,814.22,35.71,70.09,69.80,70.59,0.00,2.13
18375,744.00,12.89,488.00,12.89,814.19,35.96,70.07,69.80,70.59,0.00,2.11
18378,812.00,12.89,560.00,12.89,814.19,35.89,70.07,69.80,70.59,0.00,1.83
18381,738.00,12.90,488.00,12.89,814.20,35.66,70.07,69.80,70.47,0.00,2.10
18384,806.00,12.89,548.00,12.89,814.20,35.72,70.09,69.80,70.47,0.00,1.99
18387,734.00,12.89,488.00,12.89,814.16,35.87,70.07,69.91,70.59,0.00,2.00
18390,806.00,12.89,554.00,12.89,814.19,35.92,70.09,69.80,70.59,0.00,2.18
18393,802.00,12.89,554.00,12.89,814.17,35.89,70.09,69.80,70.59,0.00,2.03
18396,740.00,12.89,484.00,12.89,814.20,35.78,70.11,69.80,70.47,0.00,2.09
18399,812.00,12.89,554.00,12.89,814.23,35.78,70.11,69.80,70.47,0.00,2.07
18402,748.00,12.89,482.00,12.89,814.21,35.55,70.11,69.80,70.47,0.00,2.00
18405,754.00,12.89,492.00,12.89,814.14,35.93,70.12,69.80,70.47,0.00,2.09
18408,740.00,12.89,484.00,12.89,814.18,35.85,70.11,69.91,70.47,0.00,2.20
18411,816.00,12.89,554.00,12.89,814.17,35.78,70.12,69.91,70.59,0.00,1.95
18414,756.00,12.89,488.00,12.89,814.21,35.53,70.12,69.91,70.47,0.00,2.00
18417,800.00,12.89,548.00,12.89,814.20,35.72,70.14,69.80,70.47,0.00,2.03
18420,748.00,12.89,478.00,12.89,814.20,35.64,70.16,69.91,70.47,0.00,1.92
18423,800.00,12.89,558.00,12.89,814.17,35.61,70.16,69.91,70.47,0.00,1.92
18426,806.00,12.89,554.00,12.89,814.18,35.62,70.20,69.91,70.47,0.00,1.83
18429,802.00,12.89,544.00,12.89,814.20,35.75,70.20,69.80,70.47,0.00,1.80
18432,806.00,12.89,554.00,12.89,814.15,35.71,70.20,69.91,70.47,0.00,1.80
18435,738.00,12.89,484.00,12.89,814.17,35.79,70.23,69.91,70.47,0.00,1.70
18438,730.00,12.90,482.00,12.89,814.12,35.94,70.20,69.91,70.47,0.00,1.72
18441,744.00,12.89,484.00,12.89,814.26,35.59,70.21,69.91,70.47,0.00,2.00
18444,800.00,12.90,550.00,12.88,814.13,35.38,70.23,69.91,70.47,0.00,1.90
18447,812.00,12.90,548.00,12.88,814.22,35.62,70.27,69.91,70.47,0.00,1.70
18450,734.00,12.90,488.00,12.89,814.23,35.37,70.25,69.80,70.47,0.00,2.00
18453,806.00,12.89,548.00,12.89,814.17,35.50,70.25,69.91,70.59,0.00,2.10
18456,800.00,12.90,548.00,12.89,814.18,35.41,70.27,69.80,70.47,0.00,2.20
18459,734.00,12.89,492.00,12.89,814.15,35.37,70.27,69.91,70.47,0.00,2.21
18462,748.00,12.90,482.00,12.89,814.21,35.28,70.32,69.91,70.59,0.00,2.01
18465,812.00,12.89,548.00,12.89,814.21,35.58,70.34,69.80,70.47,0.00,1.97
18468,764.00,12.90,488.00,12.89,814.22,35.67,70.36,69.91,70.47,0.00,1.91
18471,744.00,12.89,482.00,12.89,814.23,35.44,70.36,69.91,70.47,0.00,1.70
18474,734.00,12.89,488.00,12.89,814.19,35.17,70.38,69.91,70.47,0.00,1.72
18477,800.00,12.90,554.00,12.88,814.23,35.25,70.38,69.91,70.47,0.00,1.68
18480,802.00,12.89,548.00,12.89,814.20,35.25,70.39,69.91,70.47,0.00,1.96
18483,740.00,12.89,482.00,12.89,814.21,35.53,70.41,69.91,70.47,0.00,2.00
18486,802.00,12.89,558.00,12.89,814.11,35.44,70.43,69.91,70.47,0.00,1.90
18489,820.00,12.89,544.00,12.89,814.17,35.34,70.45,69.91,70.47,0.00,1.93
18492,740.00,12.89,484.00,12.89,814.21,35.44,70.45,69.91,70.47,0.00,1.90
18495,756.00,12.89,492.00,12.89,814.22,35.39,70.45,69.91,70.47,0.00,1.83
18498,744.00,12.90,488.00,12.89,814.21,35.23,70.47,69.80,70.47,0.00,2.00
18501,744.00,12.89,484.00,12.89,814.22,35.38,70.48,69.91,70.47,0.00,2.19
18504,738.00,12.89,492.00,12.89,814.17,35.23,70.50,69.91,70.47,0.00,2.20
18507,740.00,12.89,482.00,12.89,814.21,35.11,70.52,69.91,70.47,0.00,2.11
18510,812.00,12.89,548.00,12.89,814.22,35.34,70.52,69.91,70.47,0.00,2.03
18513,744.00,12.89,488.00,12.89,814.17,35.05,70.56,69.80,70.59,0.00,1.85
18516,812.00,12.89,548.00,12.88,814.22,35.01,70.57,69.91,70.47,0.00,1.82
18519,802.00,12.89,550.00,12.89,814.28,35.26,70.59,69.80,70.47,0.00,1.89
18522,740.00,12.89,502.00,12.89,814.21,35.03,70.59,69.91,70.59,0.00,1.90
18525,740.00,12.89,484.00,12.89,814.21,34.97,70.61,69.91,70.59,0.00,1.90
18528,738.00,12.89,484.00,12.89,814.15,35.11,70.61,69.91,70.59,0.00,1.80
18531,810.00,12.89,554.00,12.89,814.21,35.07,70.63,69.91,70.59,0.00,2.13
18534,796.00,12.89,548.00,12.89,814.19,35.14,70.66,69.91,70.47,0.00,2.13
18537,740.00,12.89,488.00,12.89,814.23,35.08,70.65,69.91,70.59,0.00,1.91
18540,796.00,12.89,560.00,12.89,814.21,34.98,70.66,69.91,70.47,0.00,1.92
18543,740.00,12.89,482.00,12.89,814.18,35.13,70.66,69.91,70.47,0.00,2.11
18546,810.00,12.89,558.00,12.89,814.16,34.91,70.65,69.91,70.47,0.00,2.02
18549,734.00,12.90,494.00,12.89,814.22,35.17,70.66,69.91,70.47,0.00,1.90
18552,744.00,12.89,478.00,12.89,814.22,34.81,70.68,69.91,70.47,0.00,1.90
18555,800.00,12.89,548.00,12.88,814.26,35.12,70.68,69.91,70.47,0.00,2.02
18558,748.00,12.89,494.00,12.89,814.18,35.13,70.70,69.91,70.47,0.00,2.01
18561,748.00,12.90,482.00,12.89,814.15,34.81,70.70,69.91,70.47,0.00,2.11
18564,806.00,12.89,554.00,12.89,814.20,34.73,70.72,69.91,70.59,0.00,2.08
18567,748.00,12.89,488.00,12.89,814.15,34.86,70.74,69.91,70.47,0.00,2.11
18570,812.00,12.89,488.00,12.89,814.15,35.05,70.74,70.02,70.47,0.00,2.00
18573,756.00,12.89,478.00,12.89,814.22,34.83,70.75,69.91,70.59,0.00,1.91
18576,802.00,12.89,554.00,12.89,814.21,34.74,70.77,69.91,70.47,0.00,1.90
18579,812.00,12.89,554.00,12.89,814.26,34.72,70.77,69.91,70.59,0.00,1.82
18582,738.00,12.89,482.00,12.89,814.15,35.03,70.79,69.91,70.47,0.00,1.70
18585,800.00,12.89,554.00,12.89,814.15,34.80,70.79,69.91,70.47,0.00,1.62
18588,744.00,12.89,492.00,12.89,814.25,35.03,70.81,69.91,70.47,0.00,1.70
18591,734.00,12.89,478.00,12.89,814.19,34.98,70.81,69.91,70.47,0.00,1.80
18594,806.00,12.89,554.00,12.89,814.17,34.70,70.83,69.91,70.59,0.00,1.68
18597,796.00,12.89,548.00,12.89,814.20,34.94,70.84,69.91,70.59,0.00,1.41
18600,806.00,12.89,488.00,12.89,814.21,34.73,70.81,69.91,70.47,0.00,1.58
18603,740.00,12.89,494.00,12.89,814.20,34.98,70.81,69.91,70.59,0.00,1.59
18606,800.00,12.89,550.00,12.89,814.24,34.87,70.79,69.91,70.59,0.00,1.62
18609,748.00,12.89,482.00,12.89,814.21,35.04,70.79,69.91,70.47,0.00,1.52
18612,730.00,12.89,488.00,12.89,814.21,34.79,70.79,69.91,70.47,0.00,1.59
18615,806.00,12.89,548.00,12.89,814.23,34.72,70.81,69.91,70.59,0.00,1.60
18618,800.00,12.89,548.00,12.89,814.14,34.97,70.77,69.91,70.47,0.00,1.62
18621,806.00,12.89,558.00,12.89,814.22,34.74,70.79,69.91,70.59,0.00,1.70
18624,744.00,12.89,484.00,12.89,814.22,34.77,70.79,69.91,70.47,0.00,1.80
18627,806.00,12.89,550.00,12.89,814.18,34.69,70.79,69.91,70.47,0.00,1.93
18630,812.00,12.89,558.00,12.89,814.19,34.82,70.77,69.91,70.47,0.00,1.83
18633,740.00,12.89,488.00,12.89,814.19,34.68,70.77,69.91,70.47,0.00,1.70
18636,750.00,12.89,484.00,12.89,814.20,34.75,70.77,69.91,70.47,0.00,1.70
18639,810.00,12.89,550.00,12.89,814.19,34.85,70.79,69.91,70.47,0.00,1.62
18642,740.00,12.89,494.00,12.89,814.21,34.72,70.77,69.91,70.59,0.00,1.60
18645,810.00,12.89,544.00,12.89,814.21,34.81,70.77,69.91,70.59,0.00,1.62
18648,740.00,12.89,484.00,12.89,814.29,34.78,70.75,70.02,70.47,0.00,1.70
18651,740.00,12.89,488.00,12.89,814.27,34.98,70.75,69.91,70.47,0.00,1.72
18654,806.00,12.89,554.00,12.88,814.22,34.77,70.74,69.91,70.47,0.00,1.70
18657,734.00,12.89,488.00,12.89,814.30,35.09,70.72,70.02,70.47,0.00,1.70
18660,806.00,12.89,554.00,12.89,814.25,35.00,70.70,70.02,70.47,0.00,1.72
18663,734.00,12.89,484.00,12.89,814.22,34.97,70.72,69.91,70.47,0.00,1.52
18666,740.00,12.89,484.00,12.89,814.23,34.99,70.72,69.91,70.47,0.00,1.50
18669,740.00,12.89,494.00,12.89,814.25,34.99,70.68,70.02,70.47,0.00,1.50
18672,738.00,12.89,482.00,12.89,814.19,35.10,70.68,70.02,70.47,0.00,1.40
18675,734.00,12.89,498.00,12.89,814.22,35.15,70.66,70.02,70.47,0.00,1.41
18678,744.00,12.89,494.00,12.89,814.25,35.13,70.66,69.91,70.47,0.00,1.58
18681,740.00,12.89,482.00,12.89,814.14,35.02,70.66,70.02,70.47,0.00,1.82
18684,738.00,12.89,492.00,12.89,814.24,35.12,70.65,70.02,70.47,0.00,1.90
18687,812.00,12.89,550.00,12.89,814.19,35.05,70.63,70.02,70.47,0.00,2.18
18690,806.00,12.89,550.00,12.88,814.23,34.91,70.63,70.14,70.47,0.00,2.13
18693,744.00,12.89,484.00,12.89,814.21,34.92,70.61,70.02,70.59,0.00,2.00
18696,810.00,12.89,554.00,12.89,814.23,34.93,70.63,70.02,70.47,0.00,1.93
18699,806.00,12.89,548.00,12.88,814.21,35.24,70.61,70.02,70.47,0.00,1.72
18702,816.00,12.89,554.00,12.89,814.19,35.04,70.61,70.02,70.59,0.00,1.84
18705,738.00,12.89,498.00,12.88,814.17,34.85,70.63,70.02,70.47,0.00,1.92
18708,750.00,12.89,488.00,12.89,814.21,34.80,70.65,70.02,70.47,0.00,1.90
18711,800.00,12.89,550.00,12.89,814.27,35.20,70.63,69.91,70.47,0.00,1.81
18714,748.00,12.89,484.00,12.89,814.19,34.85,70.65,70.02,70.47,0.00,1.70
18717,744.00,12.89,488.00,12.89,814.21,35.04,70.63,70.02,70.47,0.00,1.80
18720,734.00,12.89,482.00,12.89,814.19,35.02,70.63,69.91,70.47,0.00,1.89
18723,816.00,12.89,554.00,12.89,814.22,34.92,70.63,70.02,70.47,0.00,2.01
18726,796.00,12.89,550.00,12.89,814.21,34.93,70.63,70.02,70.47,0.00,1.87
18729,806.00,12.89,554.00,12.88,814.21,34.95,70.63,70.02,70.47,0.00,1.72
18732,734.00,12.89,488.00,12.89,814.19,34.92,70.63,70.02,70.47,0.00,1.70
18735,744.00,12.89,492.00,12.89,814.17,34.81,70.63,70.02,70.47,0.00,1.99
18738,806.00,12.89,540.00,12.89,814.25,34.91,70.61,70.02,70.47,0.00,2.01
18741,800.00,12.89,560.00,12.88,814.20,35.01,70.63,70.02,70.47,0.00,1.79
18744,802.00,12.89,544.00,12.89,814.20,35.02,70.61,70.02,70.47,0.00,1.82
18747,800.00,12.89,550.00,12.88,814.25,35.05,70.61,70.02,70.47,0.00,1.83
18750,802.00,12.89,560.00,12.88,814.23,34.90,70.59,70.02,70.59,0.00,1.93
18753,748.00,12.90,488.00,12.89,814.17,34.95,70.57,70.02,70.47,0.00,1.82
18756,802.00,12.89,548.00,12.89,814.25,34.95,70.57,70.02,70.47,0.00,1.77
18759,748.00,12.89,492.00,12.89,814.22,34.93,70.57,70.02,70.47,0.00,1.60
18762,806.00,12.89,548.00,12.89,814.25,35.01,70.57,70.02,70.47,0.00,1.49
18765,802.00,12.89,548.00,12.89,814.21,34.80,70.56,70.14,70.47,0.00,1.58
18768,738.00,12.89,494.00,12.88,814.19,34.86,70.56,70.02,70.47,0.00,1.59
18771,740.00,12.89,488.00,12.89,814.21,34.97,70.54,70.02,70.47,0.00,1.44
18774,812.00,12.89,550.00,12.89,814.18,34.80,70.54,70.02,70.47,0.00,1.46
18777,738.00,12.89,488.00,12.89,814.24,35.06,70.54,70.02,70.47,0.00,1.52
18780,754.00,12.89,492.00,12.89,814.20,35.05,70.54,70.02,70.47,0.00,1.52
18783,734.00,12.89,484.00,12.89,814.21,34.97,70.52,70.02,70.47,0.00,1.69
18786,734.00,12.89,482.00,12.89,814.15,34.94,70.54,70.02,70.59,0.00,1.80
18789,812.00,12.89,560.00,12.88,814.17,34.65,70.54,70.02,70.47,0.00,1.79
18792,738.00,12.89,488.00,12.89,814.17,34.86,70.54,70.02,70.47,0.00,1.90
18795,748.00,12.89,482.00,12.89,814.23,34.80,70.54,70.02,70.47,0.00,1.80
18798,738.00,12.89,488.00,12.89,814.15,35.02,70.54,70.02,70.47,0.00,1.90
18801,740.00,12.89,484.00,12.89,814.23,35.07,70.54,70.02,70.47,0.00,1.80
18804,740.00,12.89,482.00,12.89,814.22,34.81,70.57,70.02,70.47,0.00,1.80
18807,800.00,12.89,554.00,12.89,814.13,34.89,70.56,70.02,70.47,0.00,2.02
18810,754.00,12.89,482.00,12.89,814.17,34.72,70.57,70.02,70.47,0.00,1.90
18813,740.00,12.89,488.00,12.88,814.19,34.89,70.57,70.02,70.59,0.00,1.80
18816,754.00,12.89,488.00,12.89,814.22,35.03,70.56,70.02,70.47,0.00,1.90
18819,812.00,12.89,558.00,12.89,814.20,34.94,70.59,70.02,70.47,0.00,1.80
18822,740.00,12.89,476.00,12.89,814.23,34.81,70.57,70.02,70.47,0.00,1.64
18825,744.00,12.89,488.00,12.88,814.17,34.69,70.59,70.02,70.47,0.00,1.49
18828,740.00,12.89,482.00,12.88,814.25,34.78,70.57,70.02,70.47,0.00,1.42
18831,744.00,12.89,482.00,12.89,814.20,34.95,70.57,70.02,70.47,0.00,1.69
