# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], DS18 Temp(F)[Main], DS18 Temp(F)[Batt], Light (%), Wind Speed
1216,734.00,13.55,492.00,13.55,48.54,52.47,100.00,0.81
1219,676.00,13.55,548.00,13.55,48.65,52.59,100.00,0.71
1222,730.00,13.56,484.00,13.55,48.65,52.59,100.00,0.60
1225,676.00,13.55,544.00,13.55,48.65,52.47,100.00,0.60
1228,740.00,13.56,484.00,13.55,48.65,52.59,100.00,0.98
1231,734.00,13.56,488.00,13.55,48.65,52.59,100.00,1.33
1234,676.00,13.56,550.00,13.55,48.65,52.59,100.00,1.11
1237,750.00,13.56,484.00,13.55,48.65,52.47,100.00,1.34
1240,682.00,13.56,550.00,13.55,48.65,52.59,100.00,1.31
1243,760.00,13.56,482.00,13.56,48.65,52.59,100.00,1.41
1246,702.00,13.56,554.00,13.56,48.65,52.47,100.00,1.60
1249,766.00,13.56,494.00,13.56,48.65,52.59,100.00,1.61
1252,776.00,13.57,492.00,13.56,48.65,52.59,100.00,1.51
1255,780.00,13.57,484.00,13.56,48.65,52.59,100.00,2.12
1258,774.00,13.57,484.00,13.56,48.65,52.59,100.00,2.01
1261,728.00,13.57,548.00,13.56,48.65,52.59,100.00,2.14
1264,728.00,13.57,550.00,13.56,48.65,52.59,100.00,2.20
1267,730.00,13.57,554.00,13.56,48.54,52.59,100.00,2.32
1270,750.00,13.57,498.00,13.57,48.42,52.59,100.00,2.07
1273,754.00,13.57,550.00,13.57,48.42,52.59,100.00,1.64
1276,750.00,13.57,544.00,13.57,48.42,52.47,100.00,1.54
1279,774.00,13.57,550.00,13.57,48.54,52.47,100.00,1.31
1282,874.00,13.58,484.00,13.58,48.31,52.47,100.00,1.26
1285,944.00,13.59,494.00,13.59,48.42,52.59,100.00,1.60
1288,938.00,13.61,554.00,13.61,48.20,52.59,100.00,1.74
1291,970.00,13.62,492.00,13.61,48.31,52.59,100.00,2.32
1294,842.00,13.61,550.00,13.60,48.42,52.59,100.00,2.32
1297,884.00,13.60,484.00,13.60,48.31,52.59,100.00,2.35
1300,852.00,13.60,550.00,13.60,48.20,52.59,100.00,2.32
1303,944.00,13.61,488.00,13.60,48.20,52.59,100.00,2.32
1306,1012.00,13.62,498.00,13.62,48.20,52.59,100.00,2.12
1309,1082.00,13.64,558.00,13.64,48.20,52.70,100.00,2.05
1312,1256.00,13.69,494.00,13.69,48.20,52.59,100.00,2.02
1315,1140.00,13.71,484.00,13.70,48.20,52.59,100.00,2.04
1318,1006.00,13.68,518.00,13.67,48.09,52.70,100.00,1.92
1321,868.00,13.64,550.00,13.64,48.09,52.59,100.00,1.81
1324,848.00,13.63,550.00,13.62,48.09,52.59,100.00,1.72
1327,832.00,13.62,550.00,13.62,48.09,52.59,100.00,1.51
1330,874.00,13.62,488.00,13.61,48.09,52.59,100.00,1.25
1333,816.00,13.61,560.00,13.61,47.97,52.59,100.00,1.21
1336,812.00,13.61,554.00,13.60,47.97,52.59,100.00,1.11
1339,802.00,13.61,560.00,13.60,47.97,52.59,100.00,1.11
1342,790.00,13.60,550.00,13.60,48.09,52.70,100.00,1.21
1345,848.00,13.61,484.00,13.60,48.09,52.59,100.00,1.34
1348,846.00,13.60,478.00,13.60,48.09,52.70,100.00,1.21
1351,776.00,13.60,548.00,13.59,48.09,52.59,100.00,1.11
1354,756.00,13.60,558.00,13.60,48.09,52.70,100.00,1.21
1357,816.00,13.60,484.00,13.59,48.09,52.59,100.00,1.04
1360,754.00,13.59,554.00,13.58,48.09,52.70,100.00,0.81
1363,756.00,13.59,564.00,13.59,48.09,52.59,100.00,0.73
1366,806.00,13.59,492.00,13.59,48.09,52.59,100.00,0.73
1369,800.00,13.59,488.00,13.58,48.09,52.70,100.00,0.73
1372,802.00,13.59,484.00,13.59,48.09,52.70,100.00,0.84
1375,744.00,13.59,548.00,13.58,48.20,52.70,100.00,0.81
1378,744.00,13.59,548.00,13.58,48.20,52.70,100.00,0.81
1381,796.00,13.59,482.00,13.58,48.20,52.70,100.00,1.00
1384,802.00,13.59,488.00,13.58,48.31,52.70,100.00,0.91
1387,802.00,13.59,494.00,13.58,48.20,52.70,100.00,0.90
1390,754.00,13.59,558.00,13.58,48.20,52.70,100.00,0.91
1393,744.00,13.59,558.00,13.58,48.31,52.70,100.00,1.11
1396,748.00,13.59,554.00,13.58,48.31,52.70,100.00,1.11
1399,754.00,13.59,560.00,13.59,48.31,52.70,100.00,1.01
1402,830.00,13.59,492.00,13.58,48.42,52.70,100.00,0.91
1405,822.00,13.59,492.00,13.59,48.42,52.70,100.00,0.81
1408,822.00,13.59,484.00,13.59,48.42,52.70,100.00,1.02
1411,820.00,13.59,482.00,13.59,48.42,52.70,100.00,1.10
1414,714.00,13.59,554.00,13.58,48.54,52.70,100.00,1.22
1417,842.00,13.59,484.00,13.59,48.42,52.70,100.00,1.40
1420,786.00,13.60,554.00,13.59,48.54,52.70,100.00,1.81
1423,638.00,13.59,558.00,13.58,48.42,52.70,100.00,1.85
1426,800.00,13.60,558.00,13.59,48.54,52.70,100.00,1.89
1429,820.00,13.59,492.00,13.58,48.54,52.70,100.00,1.85
1432,796.00,13.59,558.00,13.59,48.42,52.81,100.00,1.78
1435,806.00,13.60,554.00,13.60,48.42,52.70,100.00,1.84
1438,776.00,13.60,548.00,13.59,48.42,52.70,100.00,2.05
1441,898.00,13.60,482.00,13.60,48.31,52.70,100.00,1.79
1444,838.00,13.61,548.00,13.60,48.42,52.70,100.00,1.14
1447,874.00,13.61,544.00,13.60,48.42,52.70,100.00,1.14
1450,1068.00,13.62,482.00,13.62,48.31,52.70,100.00,0.10
1453,1294.00,13.70,484.00,13.70,48.31,52.70,100.00,0.11
1456,1294.00,13.77,558.00,13.76,48.31,52.70,100.00,0.13
1459,1186.00,13.78,494.00,13.77,48.31,52.70,100.00,0.14
1462,1012.00,13.70,488.00,13.71,48.20,52.70,100.00,0.20
1465,964.00,13.67,492.00,13.67,48.20,52.70,100.00,0.41
1468,882.00,13.65,560.00,13.65,48.20,52.70,100.00,1.61
1471,888.00,13.65,554.00,13.64,48.09,52.70,100.00,1.72
1474,872.00,13.65,554.00,13.64,48.20,52.70,100.00,1.84
1477,874.00,13.64,550.00,13.64,48.20,52.70,100.00,1.82
1480,868.00,13.63,550.00,13.63,48.20,52.70,100.00,1.95
1483,878.00,13.63,550.00,13.63,48.09,52.70,100.00,1.94
1486,882.00,13.63,548.00,13.63,48.09,52.70,100.00,0.13
1489,878.00,13.63,544.00,13.62,48.09,52.70,100.00,0.13
1492,868.00,13.63,548.00,13.63,48.09,52.70,100.00,0.13
1495,852.00,13.63,548.00,13.63,48.09,52.70,100.00,0.13
1498,730.00,13.61,554.00,13.60,48.09,52.70,100.00,0.13
1501,852.00,13.61,558.00,13.61,48.20,52.70,100.00,0.13
1504,872.00,13.62,554.00,13.62,48.20,52.70,100.00,0.13
1507,884.00,13.63,550.00,13.62,48.09,52.70,100.00,0.13
1510,892.00,13.62,550.00,13.62,48.20,52.70,100.00,0.13
1513,888.00,13.63,558.00,13.63,48.20,52.70,100.00,0.13
1516,888.00,13.63,550.00,13.63,48.20,52.81,100.00,0.13
1519,884.00,13.63,548.00,13.63,48.20,52.70,100.00,0.13
1522,902.00,13.63,550.00,13.63,48.09,52.70,100.00,0.13
1525,892.00,13.64,550.00,13.64,48.20,52.70,100.00,0.14
1528,904.00,13.64,548.00,13.64,48.20,52.70,100.00,0.13
1531,884.00,13.64,560.00,13.63,48.20,52.70,100.00,0.14
1534,892.00,13.64,570.00,13.63,48.09,52.81,100.00,0.14
1537,898.00,13.64,586.00,13.63,48.20,52.70,100.00,0.15
1540,878.00,13.63,586.00,13.62,48.09,52.70,100.00,0.15
1543,882.00,13.63,586.00,13.63,48.09,52.70,100.00,0.15
1546,892.00,13.64,584.00,13.64,48.09,52.70,100.00,0.15
1549,884.00,13.64,566.00,13.63,48.20,52.70,100.00,0.15
1552,866.00,13.63,622.00,13.63,48.20,52.70,100.00,0.16
1555,852.00,13.63,638.00,13.62,48.20,52.70,100.00,0.16
1558,792.00,13.63,688.00,13.62,48.20,52.70,100.00,0.16
1561,766.00,13.61,730.00,13.61,48.09,52.70,100.00,0.17
1564,776.00,13.61,738.00,13.60,48.20,52.70,100.00,0.16
1567,776.00,13.61,734.00,13.60,48.09,52.70,100.00,0.16
1570,780.00,13.61,734.00,13.61,48.20,52.70,100.00,0.16
1573,792.00,13.61,734.00,13.61,48.20,52.70,100.00,0.16
1576,812.00,13.61,738.00,13.61,48.20,52.70,100.00,0.16
1579,822.00,13.61,734.00,13.61,48.20,52.70,100.00,0.16
1582,836.00,13.62,734.00,13.61,48.20,52.70,100.00,0.16
1585,938.00,13.63,656.00,13.62,48.20,52.70,100.00,0.13
1588,980.00,13.64,658.00,13.64,48.31,52.70,100.00,0.52
1591,938.00,13.64,658.00,13.64,48.31,52.70,100.00,0.77
1594,872.00,13.64,734.00,13.63,48.20,52.70,100.00,0.63
1597,964.00,13.65,648.00,13.64,48.31,52.70,100.00,0.56
1600,1028.00,13.66,658.00,13.65,48.20,52.70,100.00,0.93
1603,934.00,13.66,740.00,13.67,48.31,52.70,100.00,0.87
1606,1016.00,13.67,658.00,13.66,48.31,52.70,100.00,0.77
1609,940.00,13.67,738.00,13.67,48.31,52.70,100.00,0.86
1612,948.00,13.67,734.00,13.67,48.31,52.70,100.00,1.24
1615,948.00,13.67,738.00,13.67,48.31,52.70,100.00,1.74
1618,960.00,13.68,738.00,13.68,48.31,52.70,100.00,1.25
1621,1056.00,13.68,656.00,13.68,48.31,52.70,100.00,1.42
1624,1072.00,13.69,658.00,13.69,48.31,52.70,100.00,1.69
1627,1078.00,13.70,658.00,13.70,48.31,52.81,100.00,1.49
1630,1078.00,13.71,658.00,13.70,48.20,52.70,100.00,1.65
1633,1012.00,13.71,744.00,13.70,48.20,52.70,100.00,2.09
1636,1092.00,13.72,662.00,13.71,48.20,52.70,100.00,2.17
1639,1094.00,13.72,662.00,13.72,48.20,52.70,100.00,2.04
1642,1098.00,13.72,658.00,13.72,48.20,52.70,100.00,2.01
1645,1098.00,13.73,656.00,13.72,48.20,52.81,100.00,1.94
1648,1012.00,13.73,744.00,13.73,48.20,52.70,100.00,1.74
1651,1102.00,13.73,658.00,13.72,48.31,52.59,100.00,1.14
1654,1022.00,13.73,744.00,13.73,48.20,52.70,100.00,1.24
1657,1102.00,13.74,656.00,13.74,48.20,52.70,100.00,1.04
1660,1088.00,13.74,662.00,13.74,48.20,52.70,100.00,0.55
1663,1006.00,13.74,744.00,13.73,48.20,52.81,100.00,1.23
1666,1088.00,13.73,662.00,13.73,48.09,52.70,100.00,1.77
1669,1084.00,13.73,658.00,13.73,48.20,52.70,100.00,1.96
1672,1082.00,13.72,666.00,13.72,48.09,52.70,100.00,1.71
1675,986.00,13.72,748.00,13.73,48.20,52.70,100.00,2.01
1678,1074.00,13.73,668.00,13.72,48.20,52.70,100.00,1.86
1681,984.00,13.72,744.00,13.71,48.20,52.70,100.00,1.93
1684,984.00,13.72,740.00,13.72,48.20,52.70,100.00,2.27
1687,1058.00,13.72,662.00,13.72,48.20,52.70,100.00,1.94
1690,1056.00,13.72,656.00,13.72,48.20,52.70,100.00,1.74
1693,976.00,13.72,738.00,13.71,48.20,52.70,100.00,1.73
1696,970.00,13.72,740.00,13.72,48.20,52.70,100.00,1.96
1699,1046.00,13.72,662.00,13.72,48.20,52.70,100.00,2.05
1702,960.00,13.72,744.00,13.72,48.20,52.70,100.00,1.94
1705,966.00,13.72,744.00,13.71,48.20,52.70,100.00,1.97
1708,964.00,13.72,744.00,13.71,48.20,52.70,100.00,1.74
1711,1032.00,13.71,662.00,13.70,48.20,52.70,100.00,1.64
1714,948.00,13.71,738.00,13.71,48.20,52.70,100.00,1.96
1717,954.00,13.71,740.00,13.71,48.20,52.59,100.00,2.17
1720,1032.00,13.72,658.00,13.71,48.20,52.59,100.00,1.99
1723,1032.00,13.71,662.00,13.71,48.20,52.70,100.00,1.95
1726,940.00,13.71,744.00,13.71,48.20,52.59,100.00,2.18
1729,1028.00,13.71,656.00,13.71,48.31,52.70,100.00,1.86
1732,944.00,13.70,738.00,13.71,48.20,52.70,100.00,1.77
1735,948.00,13.71,738.00,13.71,48.20,52.70,100.00,1.74
1738,940.00,13.71,738.00,13.71,48.20,52.70,100.00,1.95
1741,944.00,13.70,740.00,13.70,48.31,52.70,100.00,1.97
1744,1022.00,13.71,658.00,13.71,48.20,52.70,100.00,2.14
1747,948.00,13.71,744.00,13.71,48.31,52.70,100.00,1.97
1750,948.00,13.71,744.00,13.71,48.31,52.70,100.00,1.67
1753,1032.00,13.72,658.00,13.71,48.31,52.59,100.00,1.84
1756,1026.00,13.72,656.00,13.71,48.31,52.70,100.00,1.83
1759,948.00,13.71,750.00,13.71,48.31,52.70,100.00,1.87
1762,948.00,13.71,748.00,13.71,48.31,52.59,100.00,1.77
1765,960.00,13.71,748.00,13.71,48.31,52.59,100.00,1.56
1768,960.00,13.72,744.00,13.71,48.42,52.70,100.00,1.56
1771,1036.00,13.72,666.00,13.72,48.42,52.59,100.00,1.60
1774,1046.00,13.72,658.00,13.72,48.42,52.70,100.00,1.56
1777,970.00,13.72,738.00,13.72,48.54,52.59,100.00,1.34
1780,1056.00,13.73,658.00,13.72,48.42,52.70,100.00,1.18
1783,1058.00,13.73,656.00,13.72,48.42,52.70,100.00,1.26
1786,1052.00,13.74,656.00,13.73,48.42,52.70,100.00,1.14
1789,1064.00,13.74,714.00,13.73,48.31,52.59,100.00,1.14
1792,1058.00,13.74,652.00,13.73,48.42,52.59,100.00,1.06
1795,992.00,13.74,734.00,13.74,48.42,52.70,100.00,0.94
1798,1068.00,13.74,658.00,13.74,48.54,52.70,100.00,1.06
1801,996.00,13.74,744.00,13.74,48.54,52.70,100.00,0.94
1804,986.00,13.74,738.00,13.73,48.54,52.70,100.00,0.84
1807,1072.00,13.75,662.00,13.74,48.65,52.59,100.00,1.03
1810,992.00,13.75,750.00,13.75,48.65,52.59,100.00,1.34
1813,1082.00,13.75,666.00,13.74,48.65,52.59,100.00,1.53
1816,996.00,13.75,744.00,13.75,48.65,52.59,100.00,1.54
1819,986.00,13.75,744.00,13.75,48.65,52.70,100.00,1.54
1822,1074.00,13.74,666.00,13.74,48.65,52.59,100.00,1.85
1825,1072.00,13.75,662.00,13.75,48.65,52.59,100.00,1.74
1828,996.00,13.75,750.00,13.75,48.65,52.59,100.00,1.54
1831,986.00,13.75,748.00,13.75,48.65,52.59,100.00,1.57
1834,1064.00,13.75,662.00,13.74,48.76,52.59,100.00,1.58
1837,1056.00,13.75,666.00,13.75,48.65,52.70,100.00,1.52
1840,980.00,13.75,740.00,13.75,48.76,52.59,100.00,1.64
1843,1058.00,13.74,666.00,13.74,48.76,52.59,100.00,1.83
1846,1052.00,13.74,662.00,13.74,48.76,52.59,100.00,1.94
1849,964.00,13.74,740.00,13.74,48.65,52.59,100.00,2.13
1852,956.00,13.73,740.00,13.73,48.65,52.59,100.00,2.05
1855,1032.00,13.74,652.00,13.73,48.65,52.59,100.00,1.75
1858,1064.00,13.75,616.00,13.74,48.65,52.59,100.00,1.86
1861,1064.00,13.75,622.00,13.75,48.65,52.59,100.00,1.86
1864,1056.00,13.74,620.00,13.74,48.65,52.59,100.00,1.80
1867,966.00,13.74,704.00,13.74,48.54,52.59,100.00,1.81
1870,954.00,13.74,702.00,13.74,48.54,52.59,100.00,2.00
1873,950.00,13.73,708.00,13.73,48.42,52.59,100.00,1.80
1876,1032.00,13.74,626.00,13.73,48.42,52.59,100.00,1.53
1879,940.00,13.73,704.00,13.73,48.31,52.59,100.00,1.26
1882,924.00,13.73,704.00,13.73,48.42,52.59,100.00,1.15
1885,1006.00,13.73,626.00,13.72,48.31,52.59,100.00,1.47
1888,1002.00,13.73,622.00,13.72,48.31,52.59,100.00,1.49
1891,914.00,13.72,708.00,13.71,48.31,52.59,100.00,1.39
1894,898.00,13.72,708.00,13.71,48.31,52.59,100.00,1.36
1897,894.00,13.71,704.00,13.71,48.31,52.59,100.00,1.28
1900,956.00,13.71,622.00,13.70,48.42,52.59,100.00,1.19
1903,960.00,13.70,620.00,13.70,48.42,52.59,100.00,1.29
1906,948.00,13.70,616.00,13.70,48.42,52.59,100.00,1.59
1909,934.00,13.69,616.00,13.69,48.54,52.59,100.00,1.49
1912,846.00,13.69,698.00,13.68,48.54,52.59,100.00,1.45
1915,924.00,13.69,620.00,13.68,48.54,52.59,100.00,1.29
1918,836.00,13.69,704.00,13.68,48.42,52.59,100.00,1.25
1921,822.00,13.68,702.00,13.68,48.54,52.47,100.00,1.24
1924,774.00,13.67,744.00,13.66,48.42,52.59,100.00,1.13
1927,764.00,13.66,748.00,13.66,48.54,52.59,100.00,1.03
1930,846.00,13.67,656.00,13.66,48.54,52.47,100.00,1.05
1933,842.00,13.65,662.00,13.65,48.54,52.59,100.00,1.24
1936,756.00,13.66,734.00,13.65,48.54,52.47,100.00,1.43
1939,760.00,13.65,740.00,13.65,48.54,52.59,100.00,1.53
1942,1094.00,13.65,652.00,13.64,48.65,52.59,100.00,1.43
1945,874.00,13.66,656.00,13.65,48.65,52.70,100.00,1.36
1948,800.00,13.66,734.00,13.65,48.65,52.47,100.00,1.34
1951,866.00,13.66,656.00,13.65,48.65,52.59,100.00,1.26
1954,842.00,13.66,656.00,13.65,48.65,52.59,100.00,1.34
1957,838.00,13.65,652.00,13.65,48.65,52.59,100.00,1.45
1960,734.00,13.65,734.00,13.64,48.65,52.59,100.00,1.34
1963,780.00,13.64,656.00,13.63,48.65,52.59,100.00,1.26
1966,754.00,13.64,656.00,13.63,48.76,52.59,100.00,1.24
1969,656.00,13.62,738.00,13.62,48.76,52.59,100.00,1.13
1972,720.00,13.62,658.00,13.62,48.76,52.59,100.00,1.15
1975,632.00,13.62,740.00,13.62,48.88,52.59,100.00,1.23
1978,612.00,13.61,738.00,13.61,48.76,52.59,100.00,1.23
1981,600.00,13.60,738.00,13.60,48.76,52.59,100.00,1.13
1984,586.00,13.60,734.00,13.60,48.76,52.59,100.00,1.03
1987,580.00,13.60,734.00,13.60,48.88,52.59,100.00,1.13
1990,642.00,13.60,656.00,13.60,48.88,52.59,100.00,1.13
1993,636.00,13.59,652.00,13.59,48.88,52.59,100.00,1.05
1996,548.00,13.59,734.00,13.58,48.88,52.70,100.00,1.03
1999,538.00,13.59,734.00,13.59,48.76,52.59,100.00,1.03
2002,600.00,13.58,658.00,13.58,48.76,52.59,100.00,0.93
2005,512.00,13.58,738.00,13.58,48.76,52.59,100.00,0.93
2008,584.00,13.58,658.00,13.57,48.76,52.70,100.00,1.13
2011,580.00,13.58,656.00,13.57,48.88,52.59,100.00,1.15
2014,574.00,13.58,656.00,13.57,48.88,52.59,100.00,1.15
2017,560.00,13.57,652.00,13.57,48.88,52.70,100.00,1.15
2020,554.00,13.57,652.00,13.56,48.88,52.59,100.00,1.05
2023,466.00,13.56,728.00,13.55,48.88,52.47,100.00,1.03
2026,544.00,13.56,652.00,13.56,48.88,52.70,100.00,0.95
2029,448.00,13.56,728.00,13.55,48.99,52.59,100.00,0.83
2032,518.00,13.56,648.00,13.55,48.88,52.59,100.00,1.05
2035,440.00,13.55,738.00,13.55,48.99,52.70,100.00,1.03
2038,440.00,13.55,738.00,13.54,48.99,52.59,100.00,1.03
2041,508.00,13.55,652.00,13.54,48.99,52.70,100.00,1.05
2044,416.00,13.54,748.00,13.54,49.10,52.70,100.00,0.93
2047,494.00,13.55,652.00,13.54,49.10,52.70,100.00,0.95
2050,412.00,13.54,730.00,13.54,49.21,52.70,100.00,0.86
2053,404.00,13.54,734.00,13.53,49.10,52.70,100.00,0.83
2056,400.00,13.53,728.00,13.53,49.21,52.70,100.00,0.73
2059,394.00,13.53,738.00,13.53,49.21,52.70,100.00,0.83
2062,476.00,13.53,656.00,13.53,49.21,52.70,100.00,0.93
2065,466.00,13.53,646.00,13.53,49.21,52.70,100.00,0.84
2068,466.00,13.53,656.00,13.53,49.21,52.70,100.00,0.73
2071,384.00,13.53,734.00,13.52,49.21,52.70,100.00,0.73
2074,374.00,13.53,730.00,13.52,49.21,52.59,100.00,0.62
2077,376.00,13.52,734.00,13.52,49.32,52.70,100.00,0.75
2080,370.00,13.52,734.00,13.52,49.32,52.70,100.00,0.85
2083,360.00,13.52,730.00,13.52,49.32,52.59,100.00,0.75
2086,370.00,13.52,730.00,13.52,49.32,52.70,100.00,0.85
2089,364.00,13.52,730.00,13.52,49.44,52.70,100.00,0.85
2092,358.00,13.51,734.00,13.51,49.44,52.70,100.00,0.93
2095,446.00,13.52,656.00,13.51,49.44,52.70,100.00,1.05
2098,442.00,13.52,648.00,13.51,49.44,52.59,100.00,1.03
2101,358.00,13.51,730.00,13.51,49.44,52.70,100.00,1.13
2104,350.00,13.51,730.00,13.51,49.44,52.70,100.00,1.13
2107,354.00,13.51,734.00,13.51,49.44,52.70,100.00,1.13
2110,354.00,13.51,734.00,13.50,49.44,52.70,100.00,1.03
2113,350.00,13.51,728.00,13.50,49.55,52.70,100.00,1.13
2116,430.00,13.51,656.00,13.50,49.44,52.70,100.00,1.53
2119,354.00,13.51,734.00,13.50,49.55,52.70,100.00,1.53
2122,430.00,13.50,658.00,13.50,49.55,52.70,100.00,1.35
2125,426.00,13.50,652.00,13.50,49.55,52.70,100.00,1.45
2128,390.00,13.50,730.00,13.50,49.55,52.70,100.00,1.23
2131,430.00,13.50,646.00,13.50,49.55,52.70,100.00,1.05
2134,430.00,13.50,648.00,13.50,49.55,52.70,100.00,1.24
2137,340.00,13.50,734.00,13.49,49.66,52.81,100.00,1.36
2140,430.00,13.50,652.00,13.50,49.66,52.70,100.00,1.24
2143,666.00,13.50,648.00,13.49,49.55,52.70,100.00,1.06
2146,358.00,13.49,730.00,13.49,49.66,52.70,100.00,0.93
2149,360.00,13.50,734.00,13.49,49.55,52.81,100.00,1.03
2152,440.00,13.50,652.00,13.49,49.55,52.70,100.00,1.05
2155,358.00,13.50,734.00,13.49,49.44,52.70,100.00,1.33
2158,440.00,13.50,648.00,13.49,49.44,52.70,100.00,1.33
2161,374.00,13.49,730.00,13.49,49.44,52.81,100.00,1.38
2164,452.00,13.50,646.00,13.49,49.44,52.81,100.00,1.24
2167,368.00,13.49,734.00,13.49,49.32,52.70,100.00,1.45
2170,380.00,13.49,728.00,13.49,49.32,52.81,100.00,1.33
2173,452.00,13.50,648.00,13.49,49.21,52.70,100.00,1.42
2176,456.00,13.50,648.00,13.49,49.21,52.81,100.00,1.45
2179,384.00,13.49,734.00,13.49,49.32,52.81,100.00,1.33
2182,390.00,13.49,738.00,13.49,49.32,52.81,100.00,1.13
