# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], DS18 Temp(F)[MAIN], DS18 Temp(F)[Batt], DS18 Temp(F)[MCU], Light (%), Wind Speed
1081,584.00,13.72,508.00,13.71,53.82,54.61,61.14,100.00,2.74
1084,9064.00,13.83,462.00,13.84,53.82,54.50,61.14,100.00,2.49
1087,580.00,13.74,512.00,13.73,53.94,54.61,61.14,100.00,3.01
1090,514.00,13.73,514.00,13.72,54.05,54.50,61.14,100.00,3.33
1093,580.00,13.72,518.00,13.71,54.16,54.50,61.14,100.00,3.99
1096,518.00,13.82,468.00,13.83,54.28,54.50,61.14,100.00,3.51
1099,9028.00,13.76,508.00,13.73,54.39,54.61,61.14,100.00,4.02
1102,512.00,13.73,456.00,13.72,54.61,54.61,61.14,100.00,6.84
1105,522.00,13.72,446.00,13.72,54.61,54.61,61.14,100.00,6.44
1108,586.00,13.72,524.00,13.82,54.72,54.50,61.14,100.00,5.65
1111,9106.00,13.84,462.00,13.80,54.72,54.61,61.14,100.00,8.23
1114,586.00,13.73,514.00,13.72,54.72,54.61,61.14,100.00,7.64
1117,528.00,13.72,462.00,13.72,54.61,54.61,61.14,100.00,6.25
1120,524.00,13.72,448.00,13.71,54.72,54.61,61.14,100.00,5.34
1123,9028.00,13.83,524.00,13.84,54.72,54.61,61.25,100.00,5.96
1126,440.00,13.74,458.00,13.73,54.72,54.61,61.14,100.00,5.15
1129,594.00,13.73,512.00,13.72,54.72,54.72,61.14,100.00,4.22
1132,522.00,13.72,448.00,13.72,54.72,54.72,61.14,100.00,5.39
1135,586.00,13.82,548.00,13.83,54.61,54.61,61.14,100.00,4.38
1138,9086.00,13.83,420.00,13.74,54.50,54.61,61.25,100.00,3.15
1141,586.00,13.73,508.00,13.72,54.50,54.61,61.14,100.00,2.68
1144,584.00,13.73,522.00,13.72,54.61,54.61,61.14,100.00,3.01
1147,518.00,13.72,446.00,13.72,54.50,54.72,61.25,100.00,4.16
1150,9110.00,13.83,466.00,13.84,54.39,54.72,61.25,100.00,3.07
1153,576.00,13.74,514.00,13.73,54.39,54.72,61.25,100.00,2.13
1156,576.00,13.73,514.00,13.72,54.39,54.72,61.25,100.00,2.25
1159,574.00,13.72,508.00,13.72,54.39,54.72,61.25,100.00,2.70
1162,512.00,13.83,476.00,13.83,54.39,54.72,61.25,100.00,4.46
1165,9110.00,13.74,446.00,13.73,54.39,54.72,61.25,100.00,5.46
1168,576.00,13.73,514.00,13.72,54.28,54.72,61.25,100.00,3.81
1171,512.00,13.73,456.00,13.72,54.16,54.72,61.25,100.00,3.09
1174,514.00,13.72,1028.00,13.82,54.16,54.72,61.25,100.00,2.63
1177,9168.00,13.84,466.00,13.74,53.94,54.72,61.25,100.00,8.56
1180,576.00,13.74,522.00,13.72,53.94,54.72,61.25,100.00,9.36
1183,584.00,13.72,514.00,13.72,53.94,54.72,61.25,100.00,9.09
1186,580.00,13.72,518.00,13.71,53.82,54.72,61.25,100.00,9.08
1189,9148.00,13.83,468.00,13.84,53.71,54.72,61.36,100.00,7.47
1192,380.00,13.74,446.00,13.73,53.60,54.84,61.25,100.00,8.04
1195,584.00,13.73,512.00,13.72,53.60,54.84,61.25,100.00,5.05
1198,584.00,13.72,522.00,13.72,53.49,54.84,61.25,100.00,4.85
1201,522.00,13.79,484.00,13.83,53.38,54.72,61.25,100.00,3.98
1204,9136.00,13.84,344.00,13.74,53.38,54.84,61.36,100.00,3.55
1207,584.00,13.74,518.00,13.73,53.26,54.72,61.36,100.00,2.35
1210,586.00,13.73,512.00,13.72,53.26,54.72,61.36,100.00,3.38
1213,580.00,13.73,508.00,13.72,53.38,54.84,61.36,100.00,2.95
1216,9152.00,13.83,534.00,13.84,53.49,54.84,61.36,100.00,2.60
1219,472.00,13.73,448.00,13.72,53.49,54.84,61.36,100.00,3.72
1222,522.00,13.73,446.00,13.72,53.60,54.84,61.36,100.00,2.37
1225,518.00,13.72,456.00,13.72,53.60,54.84,61.36,100.00,1.96
1228,584.00,13.78,548.00,13.83,53.71,54.84,61.36,100.00,1.85
1231,9198.00,13.84,364.00,13.74,53.82,54.84,61.36,100.00,2.01
1234,530.00,13.74,512.00,13.73,53.82,54.72,61.36,100.00,1.54
1237,580.00,13.73,522.00,13.72,53.94,54.84,61.25,100.00,2.06
1240,590.00,13.72,508.00,13.71,54.05,54.95,61.36,100.00,3.54
1243,9122.00,13.83,524.00,13.84,54.16,54.84,61.36,100.00,4.21
1246,560.00,13.74,518.00,13.73,54.16,54.84,61.36,100.00,4.06
1249,518.00,13.73,448.00,13.72,54.28,54.84,61.36,100.00,3.70
1252,586.00,13.72,514.00,13.72,54.39,54.95,61.36,100.00,2.87
1255,580.00,13.72,1138.00,13.82,54.50,54.95,61.36,100.00,2.39
1258,9110.00,13.83,518.00,13.76,54.50,54.84,61.36,100.00,2.41
1261,514.00,13.73,446.00,13.72,54.50,54.84,61.36,100.00,3.33
1264,514.00,13.72,456.00,13.72,54.61,54.95,61.36,100.00,3.62
1267,514.00,13.72,452.00,13.71,54.61,54.84,61.36,100.00,3.35
1270,446.00,13.82,522.00,13.83,54.61,54.95,61.36,100.00,3.76
1273,6334.00,13.73,508.00,13.73,54.39,54.95,61.47,100.00,2.87
1276,512.00,13.73,448.00,13.72,54.39,54.95,61.47,100.00,2.36
1279,518.00,13.72,448.00,13.71,54.28,55.06,61.47,100.00,1.99
1282,518.00,13.71,720.00,13.82,54.16,54.95,61.47,100.00,1.44
1285,9110.00,13.83,534.00,13.73,54.16,54.95,61.47,100.00,1.24
1288,580.00,13.73,514.00,13.72,54.28,54.95,61.47,100.00,1.03
1291,576.00,13.72,508.00,13.72,54.28,54.95,61.47,100.00,1.13
1294,576.00,13.72,514.00,13.71,54.28,54.95,61.47,100.00,1.86
1297,9130.00,13.82,468.00,13.84,54.39,54.95,61.47,100.00,2.26
1300,504.00,13.73,456.00,13.72,54.39,54.95,61.47,100.00,2.59
1303,576.00,13.72,508.00,13.72,54.50,54.95,61.47,100.00,5.24
1306,518.00,13.72,456.00,13.71,54.50,55.06,61.47,100.00,3.99
1309,514.00,13.79,498.00,13.83,54.50,54.95,61.47,100.00,4.05
1312,9158.00,13.83,330.00,13.73,54.39,54.95,61.47,100.00,3.66
1315,580.00,13.72,504.00,13.72,54.28,54.95,61.47,100.00,2.95
1318,514.00,13.72,458.00,13.72,54.39,55.06,61.47,100.00,2.98
1321,518.00,13.72,452.00,13.71,54.39,55.06,61.47,100.00,3.58
1324,9068.00,13.82,524.00,13.83,54.28,55.06,61.47,100.00,4.69
1327,594.00,13.73,512.00,13.72,54.39,55.06,61.47,100.00,4.95
1330,584.00,13.72,518.00,13.72,54.50,55.06,61.47,100.00,3.87
1333,524.00,13.72,452.00,13.71,54.39,55.06,61.47,100.00,6.83
1336,538.00,13.81,466.00,13.82,54.39,55.06,61.47,100.00,7.23
1339,9064.00,13.78,384.00,13.73,54.28,55.17,61.47,100.00,6.20
1342,528.00,13.72,468.00,13.72,54.39,55.06,61.59,100.00,6.58
1345,524.00,13.72,452.00,13.71,54.28,55.06,61.59,100.00,5.71
1348,518.00,13.72,446.00,13.71,54.39,55.06,61.59,100.00,4.53
1351,9058.00,13.83,530.00,13.84,54.28,55.06,61.47,100.00,6.05
1354,508.00,13.73,456.00,13.72,54.28,55.06,61.59,100.00,3.76
1357,580.00,13.72,514.00,13.72,54.39,55.06,61.59,100.00,4.24
1360,576.00,13.72,504.00,13.71,54.39,55.17,61.59,100.00,3.29
1363,512.00,13.78,466.00,13.82,54.39,55.06,61.59,100.00,3.93
1366,9068.00,13.75,514.00,13.72,54.50,55.17,61.47,100.00,3.94
1369,574.00,13.72,514.00,13.72,54.50,55.17,61.59,100.00,2.47
1372,522.00,13.72,448.00,13.71,54.50,55.17,61.59,100.00,2.65
1375,584.00,13.72,518.00,13.71,54.50,55.17,61.59,100.00,2.20
1378,9100.00,13.83,466.00,13.83,54.61,55.17,61.70,100.00,1.54
1381,580.00,13.73,514.00,13.72,54.50,55.17,61.59,100.00,1.44
1384,584.00,13.72,508.00,13.71,54.61,55.17,61.59,100.00,1.71
1387,586.00,13.72,508.00,13.71,54.50,55.17,61.59,100.00,1.24
1390,584.00,13.81,534.00,13.82,54.50,55.17,61.70,100.00,1.43
1393,9126.00,13.80,436.00,13.72,54.61,55.17,61.59,100.00,1.73
1396,576.00,13.72,514.00,13.72,54.61,55.29,61.59,100.00,2.48
1399,576.00,13.72,508.00,13.71,54.61,55.29,61.59,100.00,1.97
1402,518.00,13.71,452.00,13.71,54.61,55.29,61.59,100.00,1.71
1405,9116.00,13.83,468.00,13.84,54.61,55.17,61.59,100.00,2.05
1408,574.00,13.73,514.00,13.72,54.61,55.17,61.59,100.00,2.04
1411,518.00,13.72,442.00,13.72,54.61,55.29,61.70,100.00,1.83
1414,518.00,13.72,446.00,13.71,54.61,55.29,61.70,100.00,2.25
1417,9126.00,13.81,468.00,13.83,54.61,55.29,61.70,100.00,1.94
1420,9104.00,13.73,446.00,13.72,54.61,55.29,61.70,100.00,2.48
1423,584.00,13.72,512.00,13.72,54.84,55.29,61.70,100.00,3.12
1426,594.00,13.72,512.00,13.71,54.84,55.29,61.70,100.00,3.70
1429,522.00,13.71,452.00,13.72,54.95,55.29,61.70,100.00,2.87
1432,9038.00,13.83,534.00,13.83,54.95,55.29,61.70,100.00,2.34
1435,508.00,13.73,448.00,13.72,55.06,55.29,61.70,100.00,1.75
1438,580.00,13.72,508.00,13.71,55.17,55.29,61.70,100.00,1.69
1441,580.00,13.72,512.00,13.71,55.17,55.29,61.70,100.00,1.24
1444,576.00,13.82,538.00,13.82,55.29,55.29,61.70,100.00,1.04
1447,9044.00,13.80,508.00,13.73,55.40,55.29,61.70,100.00,1.93
1450,518.00,13.73,446.00,13.72,55.51,55.40,61.70,100.00,3.26
1453,576.00,13.72,504.00,13.71,55.40,55.29,61.70,100.00,4.19
1456,524.00,13.71,448.00,13.71,55.40,55.29,61.70,100.00,4.24
1459,9080.00,13.83,468.00,13.83,55.29,55.29,61.70,100.00,3.74
1462,512.00,13.73,452.00,13.72,55.29,55.40,61.81,100.00,2.50
1465,530.00,13.72,448.00,13.72,55.29,55.29,61.70,100.00,4.07
1468,518.00,13.71,452.00,13.71,55.17,55.40,61.70,100.00,3.86
1471,512.00,13.81,472.00,13.83,55.06,55.40,61.81,100.00,5.46
1474,9094.00,13.74,448.00,13.72,54.84,55.40,61.81,100.00,3.11
1477,508.00,13.72,458.00,13.72,54.72,55.40,61.81,100.00,5.97
1480,574.00,13.72,456.00,13.71,54.50,55.40,61.81,100.00,4.98
1483,518.00,13.72,446.00,13.71,54.39,55.40,61.81,100.00,3.55
1486,8994.00,13.82,524.00,13.83,54.28,55.40,61.81,100.00,3.78
1489,518.00,13.73,456.00,13.72,54.39,55.40,61.81,100.00,4.73
1492,590.00,13.72,522.00,13.72,54.50,55.40,61.81,100.00,4.01
1495,584.00,13.72,518.00,13.71,54.61,55.40,61.92,100.00,5.53
1498,580.00,13.76,528.00,13.83,54.61,55.40,61.81,100.00,3.91
1501,9004.00,13.79,46.00,13.73,54.50,55.40,61.81,100.00,3.98
1504,570.00,13.73,514.00,13.72,54.50,55.40,61.81,100.00,3.63
1507,518.00,13.72,466.00,13.71,54.50,55.40,61.92,100.00,8.31
1510,528.00,13.72,458.00,13.71,54.39,55.40,61.81,100.00,9.18
1513,8992.00,13.82,538.00,13.83,54.39,55.51,61.81,100.00,7.59
1516,118.00,13.73,508.00,13.72,54.28,55.40,61.81,100.00,6.37
1519,538.00,13.72,448.00,13.72,54.16,55.51,61.92,100.00,4.18
1522,584.00,13.72,512.00,13.71,54.16,55.51,61.81,100.00,5.75
1525,576.00,13.72,522.00,13.82,54.16,55.51,61.92,100.00,4.91
1528,9086.00,13.83,476.00,13.73,54.28,55.40,61.81,100.00,6.35
1531,586.00,13.73,452.00,13.72,54.05,55.51,61.92,100.00,6.66
1534,590.00,13.72,512.00,13.71,53.82,55.51,61.92,100.00,5.29
1537,590.00,13.72,508.00,13.71,53.71,55.51,61.92,100.00,3.30
1540,580.00,13.81,466.00,13.82,53.60,55.51,61.92,100.00,2.57
1543,9080.00,13.76,442.00,13.72,53.60,55.51,61.92,100.00,3.45
1546,512.00,13.72,458.00,13.72,53.49,55.51,61.92,100.00,5.39
1549,584.00,13.72,514.00,13.71,53.38,55.51,61.92,100.00,4.62
1552,518.00,13.72,456.00,13.71,53.38,55.51,61.92,100.00,3.74
1555,9004.00,13.83,530.00,13.83,53.38,55.51,61.92,100.00,3.72
1558,514.00,13.73,446.00,13.72,53.49,55.51,61.92,100.00,4.73
1561,518.00,13.72,448.00,13.72,53.38,55.51,61.92,100.00,3.29
1564,576.00,13.72,512.00,13.71,53.49,55.51,62.04,100.00,2.90
1567,514.00,13.80,482.00,13.83,53.49,55.51,61.92,100.00,3.15
1570,9090.00,13.83,318.00,13.73,53.60,55.51,61.92,100.00,2.69
1573,586.00,13.73,508.00,13.72,53.60,55.63,61.92,100.00,3.05
1576,522.00,13.72,442.00,13.72,53.71,55.63,62.04,100.00,2.55
1579,584.00,13.72,512.00,13.71,53.82,55.63,62.04,100.00,3.07
1582,9008.00,13.82,468.00,13.84,53.94,55.63,61.92,100.00,3.07
1585,468.00,13.73,452.00,13.73,53.94,55.63,61.92,100.00,3.96
1588,512.00,13.73,462.00,13.72,54.05,55.63,62.04,100.00,3.24
1591,518.00,13.72,452.00,13.72,54.05,55.63,62.04,100.00,1.97
1594,590.00,13.72,512.00,13.82,54.05,55.63,61.92,100.00,1.66
1597,9122.00,13.83,462.00,13.74,54.05,55.63,62.04,100.00,2.72
1600,580.00,13.74,508.00,13.73,54.05,55.63,62.04,100.00,1.89
1603,512.00,13.73,446.00,13.72,54.16,55.63,62.04,100.00,1.51
1606,584.00,13.72,514.00,13.72,54.16,55.63,62.04,100.00,1.24
1609,590.00,13.82,528.00,13.84,54.28,55.63,62.04,100.00,1.13
1612,9106.00,13.76,446.00,13.73,54.28,55.74,62.04,100.00,0.98
1615,584.00,13.74,514.00,13.72,54.28,55.63,62.04,100.00,1.12
1618,508.00,13.73,452.00,13.72,54.39,55.63,62.04,100.00,2.31
1621,584.00,13.72,512.00,13.72,54.39,55.63,62.04,100.00,4.09
1624,9090.00,13.83,452.00,13.84,54.50,55.74,62.04,100.00,4.32
1627,522.00,13.74,446.00,13.73,54.50,55.74,62.15,100.00,3.03
1630,514.00,13.73,448.00,13.73,54.39,55.74,62.04,100.00,3.97
1633,580.00,13.73,522.00,13.72,54.50,55.74,62.04,100.00,4.56
1636,518.00,13.79,472.00,13.83,54.39,55.74,62.04,100.00,3.59
1639,9094.00,13.77,358.00,13.74,54.28,55.74,62.04,100.00,5.37
1642,584.00,13.73,514.00,13.72,54.16,55.74,62.15,100.00,6.13
1645,522.00,13.73,452.00,13.72,54.16,55.85,62.15,100.00,5.57
1648,584.00,13.72,512.00,13.72,54.16,55.74,62.15,100.00,4.53
1651,9130.00,13.83,458.00,13.84,54.05,55.74,62.15,100.00,2.85
1654,512.00,13.74,442.00,13.73,53.82,55.74,62.15,100.00,5.18
1657,522.00,13.73,442.00,13.73,53.82,55.74,62.15,100.00,3.67
1660,524.00,13.73,456.00,13.72,53.71,55.85,62.15,100.00,4.96
1663,580.00,13.81,544.00,13.84,53.71,55.74,62.15,100.00,3.88
1666,9140.00,13.84,122.00,13.74,53.71,55.85,62.15,100.00,7.73
1669,584.00,13.74,528.00,13.73,53.71,55.74,62.15,100.00,5.76
1672,528.00,13.73,456.00,13.72,53.71,55.74,62.15,100.00,4.24
1675,514.00,13.72,452.00,13.72,53.49,55.74,62.15,100.00,3.20
1678,9112.00,13.83,462.00,13.84,53.60,55.85,62.15,100.00,2.68
1681,250.00,13.74,446.00,13.73,53.71,55.85,62.15,100.00,2.25
1684,522.00,13.73,446.00,13.72,53.60,55.74,62.15,100.00,3.31
1687,586.00,13.72,514.00,13.72,53.60,55.85,62.15,100.00,2.36
1690,518.00,13.72,620.00,13.83,53.71,55.85,62.15,100.00,1.75
1693,9156.00,13.84,462.00,13.74,53.71,55.85,62.15,100.00,1.80
1696,584.00,13.73,508.00,13.72,53.82,55.85,62.15,100.00,1.24
1699,522.00,13.73,456.00,13.72,53.94,55.85,62.15,100.00,1.38
1702,514.00,13.72,456.00,13.72,54.05,55.85,62.15,100.00,1.64
1705,580.00,13.82,530.00,13.84,54.16,55.85,62.15,100.00,1.24
1708,5360.00,13.74,514.00,13.73,54.16,55.85,62.15,100.00,0.94
1711,580.00,13.73,522.00,13.72,54.16,55.85,62.15,100.00,1.38
1714,518.00,13.73,448.00,13.72,54.28,55.85,62.15,100.00,1.89
1717,512.00,13.72,452.00,13.79,54.39,55.85,62.15,100.00,1.84
1720,9068.00,13.84,524.00,13.78,54.50,55.96,62.15,100.00,2.39
1723,514.00,13.73,446.00,13.73,54.72,55.96,62.15,100.00,1.84
1726,586.00,13.73,512.00,13.72,54.61,55.96,62.26,100.00,1.44
1729,576.00,13.72,504.00,13.72,54.72,55.96,62.15,100.00,1.18
1732,3794.00,13.82,530.00,13.83,54.72,55.96,62.26,100.00,2.39
1735,9156.00,13.74,448.00,13.73,54.72,55.96,62.26,100.00,2.89
1738,518.00,13.73,448.00,13.72,54.84,55.96,62.26,100.00,2.63
1741,522.00,13.73,446.00,13.72,54.84,55.96,62.26,100.00,2.59
1744,514.00,13.72,458.00,13.72,54.84,55.85,62.26,100.00,4.84
1747,9070.00,13.83,544.00,13.84,54.72,55.96,62.26,100.00,7.64
1750,458.00,13.74,456.00,13.73,54.72,55.96,62.26,100.00,7.60
1753,528.00,13.73,462.00,13.72,54.61,55.96,62.26,100.00,5.70
1756,518.00,13.72,462.00,13.72,54.61,55.96,62.26,100.00,6.66
1759,584.00,13.72,524.00,13.83,54.61,55.96,62.26,100.00,6.62
1762,9100.00,13.84,538.00,13.84,54.39,55.96,62.26,100.00,6.49
1765,524.00,13.74,452.00,13.73,54.16,55.96,62.26,100.00,6.45
1768,580.00,13.73,518.00,13.72,54.16,55.96,62.26,100.00,8.75
1771,584.00,13.72,514.00,13.72,54.16,56.07,62.26,100.00,8.43
1774,530.00,13.79,646.00,13.83,54.05,55.96,62.26,100.00,7.18
1777,9106.00,13.84,66.00,13.74,53.82,56.07,62.26,100.00,6.95
1780,508.00,13.74,452.00,13.73,53.82,56.07,62.38,100.00,5.26
1783,576.00,13.73,514.00,13.72,53.71,56.07,62.38,100.00,7.48
1786,528.00,13.72,446.00,13.72,53.60,55.96,62.38,100.00,7.73
1789,9162.00,13.83,524.00,13.84,53.49,55.96,62.38,100.00,5.27
1792,760.00,13.74,502.00,13.73,53.71,55.96,62.26,100.00,5.71
1795,522.00,13.74,442.00,13.73,53.71,56.07,62.26,100.00,5.48
1798,528.00,13.73,448.00,13.72,53.71,56.07,62.38,100.00,5.37
1801,512.00,13.72,446.00,13.83,53.94,55.96,62.38,100.00,6.80
1804,9186.00,13.83,524.00,13.84,53.82,56.07,62.38,100.00,5.55
1807,528.00,13.74,448.00,13.73,53.82,56.07,62.26,100.00,9.40
1810,528.00,13.73,446.00,13.72,53.71,56.07,62.38,100.00,8.14
1813,580.00,13.73,504.00,13.72,53.60,56.07,62.26,100.00,4.24
1816,524.00,13.80,468.00,13.84,53.49,56.07,62.26,100.00,6.57
1819,9270.00,13.84,442.00,13.74,53.49,56.07,62.26,100.00,6.01
1822,580.00,13.73,512.00,13.73,53.49,56.07,62.38,100.00,4.28
1825,580.00,13.73,514.00,13.72,53.38,56.07,62.26,100.00,6.41
1828,524.00,13.73,502.00,13.71,53.49,56.07,62.38,100.00,7.31
1831,9264.00,13.84,462.00,13.84,53.60,56.07,62.38,100.00,5.99
1834,5548.00,13.74,452.00,13.74,53.71,56.07,62.26,100.00,5.02
1837,584.00,13.74,514.00,13.73,53.82,56.07,62.38,100.00,5.39
1840,600.00,13.72,508.00,13.72,53.82,56.07,62.26,100.00,8.11
1843,576.00,13.72,508.00,13.78,53.82,56.07,62.38,100.00,5.63
1846,9296.00,13.84,458.00,13.78,53.60,56.07,62.38,100.00,5.07
1849,518.00,13.73,448.00,13.72,53.49,56.19,62.26,100.00,7.58
1852,518.00,13.72,446.00,13.72,53.38,56.07,62.26,100.00,5.65
1855,576.00,13.72,518.00,13.72,53.38,56.07,62.38,100.00,5.14
1858,594.00,13.82,524.00,13.84,53.38,56.07,62.38,100.00,4.76
1861,9322.00,13.74,446.00,13.73,53.38,56.07,62.38,100.00,3.43
1864,512.00,13.73,446.00,13.72,53.26,56.07,62.26,100.00,2.84
1867,518.00,13.73,448.00,13.72,53.38,56.07,62.38,100.00,3.83
1870,580.00,13.72,518.00,13.71,53.38,56.07,62.38,100.00,3.92
1873,9346.00,13.83,466.00,13.84,53.38,56.07,62.26,100.00,3.05
1876,512.00,13.74,446.00,13.73,53.38,56.07,62.38,100.00,2.46
1879,590.00,13.73,512.00,13.72,53.38,56.19,62.38,100.00,2.77
1882,512.00,13.73,446.00,13.72,53.38,56.07,62.26,100.00,2.86
1885,580.00,13.72,508.00,13.83,53.49,56.07,62.38,100.00,2.81
1888,9368.00,13.84,466.00,13.84,53.49,56.07,62.38,100.00,3.71
1891,576.00,13.74,508.00,13.73,53.49,56.19,62.38,100.00,4.64
1894,584.00,13.73,504.00,13.72,53.49,56.07,62.26,100.00,4.79
1897,600.00,13.72,512.00,13.72,53.60,56.19,62.38,100.00,9.79
1900,528.00,13.80,472.00,13.84,53.60,56.07,62.38,100.00,10.85
1903,9322.00,13.81,56.00,13.73,53.49,56.07,62.38,100.00,9.49
1906,524.00,13.73,442.00,13.73,53.38,56.07,62.26,100.00,8.27
1909,524.00,13.73,448.00,13.72,53.15,56.07,62.38,100.00,5.74
1912,514.00,13.72,446.00,13.72,53.04,56.07,62.38,100.00,4.46
1915,9322.00,13.83,530.00,13.84,53.04,56.07,62.38,100.00,4.45
1918,230.00,13.74,446.00,13.74,53.04,56.07,62.38,100.00,6.03
1921,518.00,13.73,448.00,13.73,53.15,56.07,62.38,100.00,6.40
1924,522.00,13.73,452.00,13.72,53.15,56.07,62.38,100.00,8.41
1927,594.00,13.72,518.00,13.82,53.15,56.07,62.38,100.00,5.65
1930,9376.00,13.84,538.00,13.85,53.04,56.07,62.38,100.00,4.87
1933,570.00,13.74,522.00,13.73,52.92,56.07,62.26,100.00,4.11
1936,528.00,13.73,456.00,13.73,52.92,56.19,62.26,100.00,5.40
1939,514.00,13.72,462.00,13.72,52.92,56.19,62.38,100.00,3.43
1942,522.00,13.82,476.00,13.84,53.04,56.07,62.38,100.00,2.99
1945,9388.00,13.79,512.00,13.73,53.04,56.07,62.38,100.00,2.16
1948,580.00,13.74,518.00,13.73,53.15,56.07,62.26,100.00,4.30
1951,580.00,13.73,528.00,13.72,53.15,56.07,62.26,100.00,3.77
1954,584.00,13.72,528.00,13.72,53.26,56.07,62.38,100.00,3.41
1957,9408.00,13.83,540.00,13.84,53.38,56.19,62.38,100.00,3.97
1960,462.00,13.74,456.00,13.73,53.49,56.07,62.38,100.00,3.19
1963,524.00,13.73,456.00,13.73,53.49,56.07,62.38,100.00,4.17
1966,576.00,13.72,522.00,13.72,53.49,56.07,62.38,100.00,3.11
1969,574.00,13.72,522.00,13.82,53.60,56.07,62.38,100.00,5.44
1972,9510.00,13.84,466.00,13.80,53.49,56.07,62.38,100.00,4.46
1975,574.00,13.74,508.00,13.73,53.49,56.07,62.38,100.00,3.19
1978,586.00,13.73,508.00,13.72,53.60,56.19,62.38,100.00,5.72
1981,530.00,13.72,452.00,13.72,53.49,56.07,62.38,100.00,6.33
1984,9112.00,13.83,524.00,13.84,53.49,56.19,62.38,100.00,5.51
1987,7674.00,13.74,508.00,13.73,53.49,56.07,62.38,100.00,4.70
1990,524.00,13.74,446.00,13.73,53.49,56.07,62.26,100.00,6.53
1993,590.00,13.72,514.00,13.71,53.49,56.07,62.38,100.00,6.78
1996,522.00,13.72,448.00,13.82,53.60,56.07,62.38,100.00,6.53
1999,9536.00,13.83,466.00,13.84,53.71,56.07,62.38,100.00,7.33
2002,514.00,13.73,446.00,13.73,53.60,56.07,62.38,100.00,6.92
2005,580.00,13.73,514.00,13.72,53.49,56.07,62.38,100.00,3.94
2008,524.00,13.72,452.00,13.72,53.60,56.07,62.38,100.00,3.54
2011,518.00,13.83,472.00,13.84,53.60,56.19,62.38,100.00,3.62
2014,9480.00,13.74,512.00,13.73,53.60,56.07,62.38,100.00,4.88
2017,528.00,13.73,456.00,13.72,53.60,56.19,62.38,100.00,4.35
2020,574.00,13.73,524.00,13.72,53.60,56.19,62.38,100.00,3.86
2023,576.00,13.72,522.00,13.72,53.60,56.07,62.38,100.00,6.04
2026,9496.00,13.83,472.00,13.85,53.49,56.07,62.38,100.00,4.72
2029,574.00,13.74,518.00,13.73,53.38,56.07,62.38,100.00,4.82
2032,514.00,13.73,462.00,13.72,53.26,56.07,62.38,100.00,4.04
2035,522.00,13.72,458.00,13.72,53.15,56.07,62.38,100.00,3.86
2038,518.00,13.72,456.00,13.83,53.15,56.07,62.38,100.00,3.19
2041,9476.00,13.84,466.00,13.76,53.26,56.07,62.38,100.00,2.49
2044,514.00,13.73,448.00,13.72,53.38,56.07,62.38,100.00,2.75
2047,576.00,13.72,512.00,13.72,53.38,56.07,62.38,100.00,2.19
2050,522.00,13.72,448.00,13.71,53.49,56.07,62.38,100.00,5.36
2053,596.00,13.81,534.00,13.83,53.49,56.07,62.38,100.00,5.47
2056,9466.00,13.77,242.00,13.72,53.60,56.07,62.38,100.00,4.89
2059,514.00,13.72,442.00,13.72,53.49,56.07,62.38,100.00,4.62
2062,524.00,13.72,512.00,13.72,53.60,56.19,62.38,100.00,4.90
2065,584.00,13.71,514.00,13.71,53.60,56.07,62.38,100.00,4.86
2068,9412.00,13.82,468.00,13.84,53.60,56.07,62.38,100.00,5.98
2071,436.00,13.73,514.00,13.72,53.71,56.07,62.38,100.00,5.78
2074,518.00,13.72,452.00,13.72,53.71,56.07,62.38,100.00,11.00
2077,594.00,13.72,518.00,13.71,53.71,55.96,62.26,100.00,10.00
2080,534.00,13.71,458.00,13.80,53.60,56.07,62.38,100.00,9.28
2083,9376.00,13.82,472.00,13.73,53.49,56.07,62.38,100.00,11.09
2086,586.00,13.71,528.00,13.71,53.38,56.07,62.38,100.00,8.35
2089,518.00,13.70,462.00,13.69,53.38,56.07,62.38,100.00,6.11
2092,538.00,13.70,530.00,13.70,53.26,56.07,62.38,100.00,8.85
2095,586.00,13.78,548.00,13.82,53.15,56.07,62.38,100.00,7.87
2098,9356.00,13.81,504.00,13.72,53.15,56.19,62.38,100.00,7.76
2101,580.00,13.72,524.00,13.71,53.04,56.07,62.38,100.00,8.27
2104,530.00,13.71,452.00,13.70,52.81,56.19,62.38,100.00,8.17
2107,518.00,13.70,448.00,13.70,52.81,56.07,62.38,100.00,7.43
2110,9322.00,13.82,522.00,13.83,52.70,56.19,62.38,100.00,6.65
2113,584.00,13.72,508.00,13.71,52.59,56.07,62.38,100.00,4.97
2116,514.00,13.71,446.00,13.71,52.47,56.07,62.38,100.00,5.15
2119,522.00,13.71,442.00,13.70,52.59,56.07,62.38,100.00,6.67
2122,524.00,13.70,616.00,13.82,52.47,56.07,62.38,100.00,5.77
2125,9384.00,13.83,432.00,13.72,52.47,56.07,62.38,100.00,5.55
2128,586.00,13.72,522.00,13.70,52.36,56.07,62.38,100.00,4.33
2131,590.00,13.71,524.00,13.70,52.36,55.96,62.26,100.00,4.62
2134,514.00,13.71,456.00,13.70,52.47,56.07,62.38,100.00,4.38
2137,9368.00,13.82,472.00,13.83,52.59,56.07,62.38,100.00,3.53
2140,570.00,13.72,522.00,13.71,52.59,56.07,62.38,100.00,3.68
