# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], DS18 Temp(F)[MAIN], DS18 Temp(F)[Batt], DS18 Temp(F)[MCU], Light (%), Wind Speed
1077,2012.00,13.69,514.00,13.69,51.01,55.51,60.35,100.00,5.16
1080,1990.00,13.69,446.00,13.66,50.90,55.51,60.35,100.00,4.85
1083,584.00,13.66,528.00,13.69,50.90,55.51,60.24,100.00,4.04
1086,1890.00,13.69,522.00,13.69,50.90,55.51,60.24,100.00,3.39
1089,1880.00,13.69,452.00,13.68,51.01,55.51,60.35,100.00,3.98
1092,1808.00,13.69,512.00,13.68,50.79,55.51,60.35,100.00,6.77
1095,1816.00,13.66,448.00,13.65,51.01,55.51,60.24,100.00,4.92
1098,1806.00,13.68,462.00,13.68,50.90,55.40,60.24,100.00,2.67
1101,1772.00,13.68,462.00,13.68,50.90,55.40,60.24,100.00,1.98
1104,1644.00,13.68,448.00,13.68,50.79,55.40,60.24,100.00,1.45
1107,1380.00,13.66,514.00,13.66,50.79,55.40,60.24,100.00,1.14
1110,1396.00,13.67,524.00,13.66,50.90,55.40,60.24,100.00,1.54
1113,1412.00,13.66,458.00,13.66,50.90,55.40,60.24,99.91,1.44
1116,1308.00,13.64,508.00,13.64,50.79,55.40,60.24,99.81,2.09
1119,1354.00,13.65,512.00,13.65,50.79,55.40,60.13,100.00,2.85
1122,1400.00,13.65,458.00,13.64,50.79,55.40,60.13,99.88,3.76
1125,1308.00,13.64,524.00,13.64,50.79,55.40,60.24,99.75,3.49
1128,1364.00,13.64,452.00,13.64,50.67,55.40,60.13,99.64,2.17
1131,1252.00,13.63,518.00,13.63,50.79,55.40,60.13,99.33,1.44
1134,1304.00,13.63,458.00,13.62,50.67,55.40,60.13,99.32,1.28
1137,1262.00,13.63,518.00,13.62,50.67,55.29,60.13,99.48,0.94
1140,1282.00,13.63,514.00,13.62,50.67,55.29,60.13,99.64,1.14
1143,1340.00,13.63,446.00,13.62,50.67,55.29,60.13,99.62,2.30
1146,1256.00,13.62,524.00,13.62,50.67,55.29,60.01,99.53,4.42
1149,1310.00,13.62,462.00,13.62,50.67,55.29,60.01,99.33,3.20
1152,1200.00,13.61,514.00,13.60,50.67,55.29,60.01,98.92,2.36
1155,1252.00,13.61,452.00,13.60,50.67,55.29,60.01,98.72,2.26
1158,1180.00,13.60,456.00,13.60,50.67,55.29,60.01,97.56,2.39
1161,1134.00,13.59,456.00,13.58,50.67,55.29,60.01,96.53,2.86
1164,1108.00,13.58,452.00,13.58,50.67,55.29,60.01,96.11,2.45
1167,1084.00,13.58,448.00,13.57,50.67,55.29,60.01,95.68,1.86
1170,1016.00,13.57,522.00,13.57,50.56,55.29,60.01,95.37,2.10
1173,1002.00,13.57,514.00,13.56,50.56,55.17,60.01,95.28,1.65
1176,1062.00,13.57,446.00,13.56,50.56,55.29,59.90,95.19,1.30
1179,1062.00,13.56,456.00,13.56,50.56,55.29,60.01,94.99,1.16
1182,1068.00,13.57,462.00,13.56,50.56,55.17,59.90,94.85,1.64
1185,1026.00,13.55,446.00,13.55,50.56,55.17,59.90,93.84,1.64
1188,984.00,13.55,462.00,13.55,50.45,55.29,59.90,92.83,2.04
1191,960.00,13.55,458.00,13.54,50.34,55.17,59.90,92.31,2.16
1194,872.00,13.54,514.00,13.54,50.45,55.29,59.90,91.87,1.99
1197,862.00,13.53,512.00,13.53,50.45,55.29,59.90,91.52,1.89
1200,908.00,13.53,458.00,13.53,50.45,55.29,59.79,91.01,2.23
1203,904.00,13.53,458.00,13.53,50.34,55.29,59.79,90.90,2.26
1206,902.00,13.52,448.00,13.52,50.45,55.29,59.90,90.83,1.92
1209,894.00,13.53,452.00,13.52,50.45,55.29,59.79,90.58,1.50
1212,816.00,13.52,518.00,13.52,50.45,55.17,59.79,90.45,1.38
1215,882.00,13.52,448.00,13.52,50.45,55.17,59.79,90.36,1.22
1218,826.00,13.52,518.00,13.52,50.56,55.17,59.79,90.41,1.04
1221,826.00,13.52,524.00,13.51,50.45,55.17,59.67,90.38,1.14
1224,888.00,13.51,446.00,13.52,50.34,55.17,59.79,90.36,1.36
1227,884.00,13.52,452.00,13.52,50.56,55.17,59.67,90.40,1.73
1230,892.00,13.52,456.00,13.51,50.45,55.17,59.79,90.70,1.79
1233,836.00,13.52,512.00,13.51,50.45,55.06,59.79,90.87,2.39
1236,902.00,13.52,448.00,13.51,50.45,55.17,59.79,90.71,2.26
1239,894.00,13.51,458.00,13.51,50.45,55.17,59.67,90.46,2.05
1242,822.00,13.51,518.00,13.50,50.45,55.17,59.67,90.44,1.93
1245,878.00,13.51,446.00,13.51,50.45,55.06,59.67,90.66,1.53
1248,884.00,13.51,458.00,13.51,50.45,55.17,59.67,90.69,1.53
1251,832.00,13.51,518.00,13.51,50.45,55.06,59.67,90.87,1.54
1254,832.00,13.51,518.00,13.50,50.34,55.06,59.67,91.02,1.76
1257,904.00,13.51,458.00,13.50,50.34,55.06,59.67,91.09,1.34
1260,830.00,13.51,512.00,13.50,50.45,55.06,59.67,91.02,1.34
1263,888.00,13.51,452.00,13.50,50.34,55.06,59.56,90.89,1.28
1266,826.00,13.50,518.00,13.50,50.45,55.06,59.56,90.69,2.66
1269,872.00,13.50,448.00,13.50,50.45,55.06,59.56,90.46,3.20
1272,796.00,13.50,512.00,13.50,50.56,55.06,59.56,90.29,2.36
1275,780.00,13.50,522.00,13.49,50.56,55.06,59.56,90.06,1.76
1278,774.00,13.49,508.00,13.49,50.45,55.06,59.56,89.75,1.99
1281,764.00,13.49,512.00,13.49,50.45,55.06,59.56,89.40,1.47
1284,812.00,13.49,452.00,13.49,50.45,55.06,59.56,89.14,1.19
1287,740.00,13.49,512.00,13.48,50.45,54.95,59.56,89.09,0.94
1290,740.00,13.49,518.00,13.48,50.45,55.06,59.56,89.13,0.74
1293,806.00,13.49,448.00,13.48,50.45,55.06,59.56,89.07,0.79
1296,806.00,13.49,448.00,13.48,50.45,55.06,59.45,89.13,0.74
1299,796.00,13.49,452.00,13.48,50.45,55.06,59.56,89.29,0.84
1302,796.00,13.49,448.00,13.48,50.45,54.95,59.45,89.46,0.89
1305,816.00,13.48,448.00,13.48,50.34,54.95,59.45,89.67,0.89
1308,822.00,13.49,456.00,13.48,50.45,54.95,59.34,89.98,0.88
1311,830.00,13.49,452.00,13.48,50.45,54.95,59.34,90.32,0.87
1314,846.00,13.49,456.00,13.48,50.34,54.95,59.45,90.59,0.83
1317,790.00,13.48,512.00,13.48,50.45,54.95,59.45,90.73,0.64
1320,858.00,13.49,452.00,13.48,50.45,54.84,59.34,90.92,0.64
1323,862.00,13.49,448.00,13.48,50.45,54.84,59.34,91.11,0.50
1326,874.00,13.49,446.00,13.48,50.34,54.95,59.34,91.27,0.44
1329,878.00,13.49,452.00,13.49,50.45,54.95,59.34,91.23,0.43
1332,816.00,13.49,518.00,13.48,50.34,54.84,59.34,91.08,0.38
1335,866.00,13.49,452.00,13.49,50.45,54.84,59.34,90.85,0.33
1338,858.00,13.49,456.00,13.48,50.34,54.84,59.34,90.42,0.33
1341,786.00,13.48,514.00,13.48,50.34,54.95,59.34,89.84,0.73
1344,760.00,13.48,528.00,13.47,50.45,54.84,59.34,89.35,1.32
1347,806.00,13.47,448.00,13.48,50.34,54.84,59.34,88.81,2.79
1350,802.00,13.48,446.00,13.48,50.45,54.84,59.34,88.39,3.10
1353,728.00,13.47,522.00,13.47,50.45,54.84,59.34,88.03,2.33
1356,708.00,13.47,512.00,13.46,50.22,54.84,59.22,87.70,2.19
1359,702.00,13.47,528.00,13.46,50.22,54.84,59.22,87.29,2.27
1362,692.00,13.47,514.00,13.46,50.11,54.84,59.22,86.95,2.05
1365,754.00,13.47,456.00,13.47,50.11,54.84,59.22,86.75,1.75
1368,740.00,13.47,448.00,13.46,50.22,54.84,59.22,86.60,3.38
1371,678.00,13.46,518.00,13.46,50.11,54.84,59.22,86.50,4.20
1374,684.00,13.47,518.00,13.46,50.22,54.72,59.22,86.60,2.80
1377,684.00,13.47,504.00,13.46,50.11,54.84,59.22,86.73,1.99
1380,764.00,13.46,456.00,13.46,50.11,54.84,59.22,86.93,2.15
1383,766.00,13.46,446.00,13.46,50.22,54.84,59.22,87.07,1.75
1386,766.00,13.47,456.00,13.46,50.22,54.72,59.11,87.24,1.68
1389,776.00,13.47,446.00,13.46,50.22,54.72,59.11,87.42,1.41
1392,730.00,13.46,522.00,13.46,50.22,54.72,59.11,87.54,1.49
1395,718.00,13.46,524.00,13.46,50.11,54.72,59.11,87.64,1.44
1398,718.00,13.47,514.00,13.46,50.22,54.72,59.11,87.79,1.44
1401,734.00,13.47,524.00,13.46,50.11,54.84,59.11,87.98,1.70
1404,738.00,13.46,522.00,13.46,50.11,54.72,59.00,88.11,2.31
1407,744.00,13.46,518.00,13.46,50.11,54.72,59.11,88.32,3.13
1410,816.00,13.47,452.00,13.46,50.00,54.72,59.00,88.54,3.58
1413,816.00,13.47,456.00,13.46,50.00,54.72,59.00,88.61,3.86
1416,816.00,13.47,448.00,13.46,50.00,54.61,59.00,88.59,4.30
1419,760.00,13.46,528.00,13.46,50.00,54.72,59.00,88.50,4.39
1422,750.00,13.47,512.00,13.46,50.00,54.61,59.00,88.64,3.70
1425,766.00,13.47,522.00,13.46,50.00,54.61,59.00,88.98,3.80
1428,826.00,13.47,446.00,13.46,49.89,54.61,59.00,88.89,4.06
1431,822.00,13.47,458.00,13.46,49.89,54.61,58.89,88.96,3.76
1434,770.00,13.47,512.00,13.46,49.89,54.61,58.89,88.96,3.17
1437,836.00,13.46,452.00,13.46,49.89,54.61,59.00,89.18,3.10
1440,776.00,13.47,512.00,13.46,49.78,54.61,59.00,89.47,4.26
1443,856.00,13.47,452.00,13.46,49.89,54.61,58.89,89.71,4.47
1446,858.00,13.47,446.00,13.46,49.89,54.61,58.89,89.81,4.19
1449,852.00,13.47,456.00,13.47,50.00,54.61,59.00,89.79,4.26
1452,856.00,13.47,452.00,13.46,50.00,54.61,59.00,89.72,4.92
1455,848.00,13.47,458.00,13.46,50.00,54.50,59.00,89.75,5.61
1458,858.00,13.47,448.00,13.46,50.11,54.61,58.78,90.14,6.54
1461,888.00,13.47,462.00,13.46,50.00,54.61,58.89,90.85,5.64
1464,898.00,13.47,448.00,13.47,49.89,54.61,58.89,91.49,4.22
1467,882.00,13.47,524.00,13.47,49.89,54.50,58.78,92.48,4.04
1470,974.00,13.48,446.00,13.48,49.78,54.50,58.89,93.28,3.01
1473,986.00,13.49,456.00,13.48,49.78,54.50,58.89,93.60,1.95
1476,996.00,13.49,446.00,13.48,49.78,54.50,58.89,93.56,1.61
1479,940.00,13.49,514.00,13.48,49.78,54.50,58.78,94.03,1.35
1482,984.00,13.49,514.00,13.49,49.78,54.50,58.78,95.45,1.14
1485,1120.00,13.50,458.00,13.50,49.78,54.50,58.78,97.23,1.29
1488,1088.00,13.51,518.00,13.50,49.78,54.50,58.78,97.65,1.04
1491,1164.00,13.52,452.00,13.51,49.78,54.50,58.78,97.71,0.90
1494,1138.00,13.51,448.00,13.51,49.78,54.50,58.78,97.36,0.79
1497,1154.00,13.51,452.00,13.51,49.78,54.39,58.78,97.59,0.87
1500,1072.00,13.52,518.00,13.51,49.78,54.50,58.78,97.24,0.93
1503,1052.00,13.52,508.00,13.51,49.78,54.50,58.66,96.74,1.14
1506,1104.00,13.52,462.00,13.51,49.78,54.50,58.78,96.39,0.94
1509,1012.00,13.51,514.00,13.50,49.89,54.39,58.78,95.82,0.93
1512,1062.00,13.51,462.00,13.50,49.78,54.39,58.66,95.39,1.65
1515,1042.00,13.51,452.00,13.50,49.78,54.39,58.78,95.17,3.06
1518,1058.00,13.51,456.00,13.50,49.89,54.39,58.66,95.21,4.02
1521,1052.00,13.51,452.00,13.50,49.89,54.39,58.66,95.32,5.31
1524,1036.00,13.50,446.00,13.50,50.00,54.39,58.66,94.75,3.94
1527,1036.00,13.50,452.00,13.50,50.00,54.39,58.66,94.96,3.50
1530,1048.00,13.51,448.00,13.50,50.00,54.39,58.55,95.18,3.62
1533,1052.00,13.51,458.00,13.50,50.00,54.28,58.55,95.14,3.04
1536,986.00,13.51,514.00,13.50,50.00,54.28,58.66,95.31,2.45
1539,1000.00,13.51,514.00,13.50,50.11,54.28,58.66,95.48,2.33
1542,990.00,13.51,518.00,13.50,50.11,54.28,58.55,95.49,2.06
1545,1068.00,13.51,446.00,13.51,50.00,54.28,58.55,95.79,1.54
1548,1068.00,13.51,462.00,13.51,50.00,54.28,58.55,95.89,1.40
1551,1088.00,13.51,456.00,13.51,50.00,54.28,58.55,96.12,4.07
1554,1088.00,13.51,452.00,13.51,50.11,54.28,58.55,96.29,3.71
1557,1038.00,13.52,524.00,13.51,50.11,54.28,58.55,96.60,2.94
1560,1114.00,13.52,442.00,13.52,50.00,54.28,58.44,96.95,2.07
1563,1078.00,13.52,518.00,13.52,50.00,54.28,58.55,97.53,1.74
1566,1088.00,13.52,514.00,13.52,50.11,54.28,58.44,97.91,1.46
1569,1114.00,13.53,512.00,13.52,50.11,54.16,58.44,98.24,1.84
1572,1128.00,13.53,518.00,13.53,50.11,54.28,58.44,98.47,2.14
1575,1206.00,13.54,442.00,13.53,50.11,54.28,58.44,98.58,2.36
1578,1146.00,13.54,512.00,13.54,50.11,54.28,58.55,98.91,3.09
1581,1192.00,13.54,524.00,13.54,50.11,54.16,58.32,99.22,3.82
1584,1210.00,13.55,518.00,13.54,50.11,54.16,58.44,99.40,3.10
1587,1242.00,13.56,522.00,13.55,50.11,54.16,58.32,99.60,2.32
1590,1248.00,13.56,524.00,13.56,50.11,54.16,58.44,99.62,2.24
1593,1256.00,13.56,518.00,13.56,50.11,54.16,58.44,99.59,1.68
1596,1236.00,13.56,512.00,13.56,50.11,54.16,58.44,99.50,1.53
1599,1222.00,13.56,514.00,13.56,50.11,54.16,58.44,99.43,1.99
1602,1294.00,13.56,446.00,13.56,50.11,54.16,58.32,99.59,2.03
1605,1330.00,13.57,452.00,13.57,50.11,54.16,58.32,99.78,2.63
1608,1374.00,13.58,452.00,13.57,50.11,54.16,58.44,99.98,2.59
1611,1446.00,13.59,452.00,13.59,50.00,54.05,58.32,100.00,3.00
1614,1426.00,13.61,522.00,13.60,50.11,54.05,58.32,100.00,2.77
1617,1544.00,13.62,456.00,13.62,50.11,54.16,58.32,100.00,2.06
1620,1582.00,13.64,446.00,13.63,50.00,54.05,58.21,100.00,2.66
1623,1576.00,13.66,524.00,13.65,50.00,54.05,58.21,100.00,4.09
1626,1684.00,13.69,522.00,13.69,50.11,54.16,58.21,100.00,3.12
1629,1862.00,13.74,446.00,13.74,50.00,54.05,58.32,100.00,3.25
1632,1852.00,13.80,518.00,13.80,50.00,54.05,58.21,100.00,4.55
1635,1916.00,13.84,466.00,13.81,50.00,54.05,58.21,100.00,6.02
1638,2208.00,13.79,456.00,13.79,50.11,54.05,58.21,100.00,4.82
1641,2186.00,13.79,448.00,13.78,50.11,54.05,58.21,100.00,4.27
1645,2170.00,13.78,462.00,13.77,50.11,54.05,58.21,100.00,4.50
1648,518.00,13.75,446.00,13.76,50.11,54.05,58.21,100.00,3.54
1651,2188.00,13.77,448.00,13.77,50.11,54.05,58.21,100.00,3.60
1654,2108.00,13.78,518.00,13.77,50.22,53.94,58.21,100.00,4.08
1657,2114.00,13.78,524.00,13.78,50.11,54.05,58.21,100.00,2.88
1660,574.00,13.74,648.00,13.76,50.11,53.94,58.21,100.00,4.70
1663,2152.00,13.78,452.00,13.77,50.22,54.05,58.10,100.00,4.19
1666,2166.00,13.78,458.00,13.78,50.11,54.05,58.21,100.00,4.01
1669,2116.00,13.77,524.00,13.77,50.11,53.94,58.21,100.00,4.90
1672,584.00,13.78,518.00,13.79,50.11,54.05,58.21,100.00,3.77
1675,2124.00,13.80,524.00,13.80,50.11,54.05,58.10,100.00,4.14
1678,2120.00,13.80,530.00,13.80,50.22,53.94,58.21,100.00,2.94
1681,2176.00,13.80,456.00,13.77,50.11,53.94,58.10,100.00,3.67
1684,584.00,13.80,522.00,13.80,50.11,53.94,58.10,100.00,4.31
1687,2160.00,13.80,462.00,13.80,50.00,53.94,58.10,100.00,3.57
1690,2070.00,13.78,466.00,13.77,50.11,53.94,58.10,100.00,3.60
1693,1954.00,13.75,364.00,13.72,50.11,53.82,57.99,100.00,2.90
1696,1960.00,13.73,448.00,13.72,50.11,53.94,58.10,100.00,2.82
1699,1880.00,13.70,458.00,13.70,50.11,53.82,58.10,100.00,2.41
1702,1828.00,13.68,456.00,13.68,50.22,53.94,57.99,100.00,2.19
1705,1812.00,13.69,422.00,13.66,50.11,53.94,58.10,100.00,1.86
1708,1746.00,13.68,448.00,13.68,50.11,53.82,57.99,100.00,1.73
1711,1682.00,13.68,446.00,13.67,50.11,53.82,57.99,100.00,1.69
1714,1458.00,13.67,458.00,13.67,50.11,53.82,57.99,100.00,1.90
1717,1396.00,13.66,462.00,13.65,50.11,53.94,57.99,100.00,1.43
1720,1356.00,13.64,446.00,13.64,50.22,53.82,57.99,100.00,1.62
1723,1292.00,13.63,440.00,13.62,50.11,53.71,57.99,99.96,2.85
1726,1182.00,13.62,514.00,13.61,50.34,53.82,57.99,99.71,2.41
1729,518.00,13.57,456.00,13.56,50.22,53.82,57.99,99.43,1.76
1732,1156.00,13.59,458.00,13.59,50.22,53.82,57.88,99.12,1.34
1735,1110.00,13.58,456.00,13.58,50.34,53.71,57.99,98.57,1.17
1738,1064.00,13.58,448.00,13.58,50.34,53.71,57.99,97.90,0.91
1741,1036.00,13.56,448.00,13.56,50.22,53.71,57.88,97.14,1.17
1744,1002.00,13.56,452.00,13.56,50.22,53.71,57.88,96.31,1.16
1747,964.00,13.55,448.00,13.55,50.22,53.82,57.88,95.51,1.17
1750,874.00,13.55,508.00,13.54,50.22,53.71,57.88,94.68,1.21
1753,852.00,13.54,518.00,13.54,50.22,53.71,57.88,93.79,1.16
1756,882.00,13.53,458.00,13.53,50.22,53.71,57.88,92.93,1.08
1759,856.00,13.53,452.00,13.53,50.22,53.71,57.88,92.03,1.27
1762,774.00,13.52,514.00,13.52,50.22,53.60,57.88,91.21,1.41
1765,734.00,13.52,512.00,13.51,50.11,53.71,57.88,90.42,1.41
1768,790.00,13.52,452.00,13.51,50.11,53.71,57.88,89.69,1.40
1771,784.00,13.51,458.00,13.51,50.22,53.71,57.76,89.11,1.15
1774,760.00,13.51,458.00,13.50,50.11,53.71,57.76,88.52,1.06
1777,748.00,13.51,446.00,13.50,50.11,53.71,57.76,87.93,0.90
1780,668.00,13.50,504.00,13.50,50.11,53.71,57.88,87.40,0.91
1783,714.00,13.50,446.00,13.50,50.11,53.71,57.76,87.04,1.07
1786,714.00,13.49,446.00,13.49,50.11,53.60,57.76,86.82,1.11
1789,658.00,13.49,522.00,13.48,50.11,53.60,57.76,86.65,1.02
1792,712.00,13.49,448.00,13.48,50.11,53.60,57.76,86.53,1.36
1795,712.00,13.49,446.00,13.49,50.00,53.49,57.76,86.56,1.66
1798,712.00,13.49,446.00,13.48,50.11,53.60,57.76,86.55,2.05
1801,656.00,13.49,512.00,13.48,50.11,53.60,57.76,86.53,1.99
1804,714.00,13.49,448.00,13.48,50.11,53.60,57.76,86.45,2.28
1807,652.00,13.48,524.00,13.48,50.00,53.60,57.76,86.43,3.07
1810,718.00,13.48,462.00,13.48,50.00,53.49,57.76,86.41,3.00
1813,642.00,13.48,522.00,13.48,50.00,53.49,57.65,86.28,4.39
1816,698.00,13.48,448.00,13.48,50.00,53.49,57.65,86.12,2.66
1819,638.00,13.48,512.00,13.47,50.00,53.49,57.65,85.95,2.56
1822,702.00,13.47,456.00,13.47,50.00,53.49,57.76,85.79,1.67
1825,626.00,13.47,518.00,13.47,50.00,53.38,57.65,85.63,3.46
1828,616.00,13.47,518.00,13.47,50.00,53.38,57.76,85.38,2.38
1831,672.00,13.47,452.00,13.47,49.89,53.49,57.65,85.14,2.58
1834,666.00,13.46,456.00,13.46,50.00,53.49,57.54,84.95,2.75
1837,656.00,13.46,458.00,13.46,50.00,53.49,57.65,84.87,2.04
1840,646.00,13.46,452.00,13.46,49.89,53.38,57.65,84.92,3.70
1843,596.00,13.46,514.00,13.46,50.00,53.49,57.54,85.05,4.11
1846,662.00,13.46,442.00,13.46,50.00,53.38,57.54,85.24,3.87
1849,662.00,13.46,442.00,13.46,50.00,53.38,57.54,85.47,3.55
1852,594.00,13.46,514.00,13.45,50.00,53.38,57.54,85.75,3.37
1855,606.00,13.46,518.00,13.46,50.11,53.38,57.54,86.14,4.72
1858,676.00,13.46,456.00,13.45,50.11,53.38,57.54,86.54,5.09
1861,684.00,13.46,466.00,13.46,50.11,53.38,57.54,87.20,4.04
1864,636.00,13.46,518.00,13.46,50.11,53.38,57.54,87.85,3.77
1867,658.00,13.46,522.00,13.46,50.11,53.38,57.54,88.60,3.82
1870,756.00,13.46,452.00,13.46,50.11,53.38,57.54,89.37,3.94
1873,712.00,13.47,512.00,13.46,50.00,53.38,57.54,89.82,3.01
1876,708.00,13.47,508.00,13.46,50.11,53.26,57.42,89.89,2.54
1879,784.00,13.47,448.00,13.46,50.00,53.26,57.54,90.18,3.19
1882,738.00,13.47,512.00,13.46,50.11,53.38,57.54,90.40,2.41
1885,744.00,13.47,514.00,13.46,50.00,53.26,57.54,90.25,2.95
1888,740.00,13.47,452.00,13.46,50.00,53.26,57.42,90.27,3.44
1891,800.00,13.47,512.00,13.47,50.11,53.26,57.42,90.38,4.14
1894,748.00,13.47,518.00,13.46,50.11,53.26,57.42,90.55,3.63
1897,764.00,13.47,522.00,13.47,50.00,53.26,57.42,90.63,2.87
1900,996.00,13.47,522.00,13.46,49.89,53.15,57.42,90.48,2.79
1903,822.00,13.47,458.00,13.47,50.00,53.26,57.42,90.24,2.99
1906,810.00,13.47,458.00,13.47,50.11,53.26,57.42,89.86,2.27
1909,724.00,13.47,514.00,13.46,50.11,53.26,57.42,89.43,2.19
1912,704.00,13.47,522.00,13.46,50.11,53.26,57.31,88.92,2.14
1915,754.00,13.46,458.00,13.46,50.00,53.26,57.31,88.34,2.27
1918,678.00,13.46,518.00,13.46,50.11,53.26,57.31,87.80,1.74
1921,728.00,13.46,458.00,13.45,50.00,53.26,57.42,87.30,1.45
1924,636.00,13.46,518.00,13.45,50.11,53.26,57.31,86.74,1.24
1927,684.00,13.45,452.00,13.45,50.11,53.26,57.42,86.19,0.99
1930,596.00,13.45,524.00,13.44,50.11,53.38,57.31,85.73,0.94
1933,594.00,13.45,512.00,13.44,50.11,53.26,57.31,85.27,1.05
1936,652.00,13.44,458.00,13.44,50.11,53.15,57.31,84.92,0.94
1939,642.00,13.44,458.00,13.44,50.11,53.26,57.31,84.68,0.96
1942,636.00,13.44,456.00,13.44,50.11,53.26,57.20,84.38,0.89
1945,622.00,13.44,456.00,13.44,50.11,53.26,57.31,84.15,0.73
1948,548.00,13.44,522.00,13.44,50.22,53.15,57.31,83.88,0.63
1951,606.00,13.44,448.00,13.43,50.22,53.26,57.20,83.62,0.68
1954,594.00,13.44,452.00,13.43,50.11,53.15,57.31,83.34,0.74
1957,524.00,13.43,518.00,13.42,50.11,53.26,57.20,83.08,1.14
1960,580.00,13.43,458.00,13.43,50.11,53.15,57.31,82.87,1.30
1963,580.00,13.43,452.00,13.43,50.11,53.15,57.20,82.70,1.18
1966,576.00,13.43,456.00,13.42,50.11,53.15,57.20,82.55,1.14
1969,498.00,13.43,518.00,13.42,50.11,53.26,57.20,82.36,0.99
1972,492.00,13.42,518.00,13.42,50.11,53.15,57.20,82.12,0.84
1975,484.00,13.42,514.00,13.42,50.22,53.15,57.20,81.92,0.74
1978,472.00,13.42,512.00,13.42,50.11,53.15,57.20,81.75,1.30
1981,466.00,13.42,518.00,13.42,50.00,53.04,57.20,81.50,2.68
1984,524.00,13.42,452.00,13.42,50.11,53.15,57.20,81.24,1.99
1987,448.00,13.42,514.00,13.41,50.11,53.15,57.20,81.09,1.67
1990,514.00,13.42,446.00,13.41,50.00,53.15,57.09,80.98,1.95
1993,502.00,13.42,458.00,13.41,50.11,53.15,57.20,80.90,2.15
1996,440.00,13.41,514.00,13.41,50.11,53.15,57.09,80.85,2.71
1999,430.00,13.41,508.00,13.41,50.11,53.15,57.20,80.90,2.30
2002,436.00,13.41,518.00,13.40,50.11,53.04,57.20,81.01,1.34
2005,494.00,13.41,446.00,13.41,50.11,53.15,57.20,81.14,1.78
2008,494.00,13.41,456.00,13.41,50.11,53.04,57.20,81.30,2.47
2011,430.00,13.41,514.00,13.40,50.11,53.04,57.20,81.36,1.65
2014,484.00,13.41,446.00,13.40,50.11,53.04,57.09,81.44,1.39
2017,412.00,13.41,518.00,13.40,50.11,53.15,57.20,81.50,1.24
2020,412.00,13.40,522.00,13.40,50.11,53.15,57.09,81.58,1.39
2023,416.00,13.40,522.00,13.40,50.11,53.15,57.09,81.62,1.63
2026,416.00,13.40,514.00,13.40,50.11,53.15,57.20,81.61,1.85
2029,478.00,13.40,452.00,13.40,50.00,53.04,57.09,81.53,2.84
2032,476.00,13.40,452.00,13.40,50.00,53.04,57.09,81.43,2.16
2035,410.00,13.40,512.00,13.40,50.11,53.04,57.20,81.33,3.31
2038,404.00,13.40,508.00,13.40,50.00,53.15,57.09,81.27,3.92
2041,404.00,13.40,514.00,13.40,50.00,52.92,57.09,81.21,4.08
2044,400.00,13.40,522.00,13.40,50.00,53.04,57.09,81.14,2.99
2047,390.00,13.39,522.00,13.39,50.00,53.04,56.97,81.06,2.35
2050,448.00,13.40,462.00,13.39,50.00,53.04,57.09,80.97,2.44
2053,376.00,13.39,524.00,13.38,50.00,53.04,57.09,80.90,2.36
2056,426.00,13.40,452.00,13.39,49.89,52.92,57.09,80.87,2.30
2059,420.00,13.39,446.00,13.39,50.00,52.92,56.97,80.87,2.63
2062,350.00,13.39,512.00,13.38,50.00,53.04,56.97,80.89,2.66
2065,410.00,13.39,442.00,13.38,50.00,53.04,56.97,80.87,2.85
2068,406.00,13.39,446.00,13.38,49.89,53.04,56.97,80.82,2.51
2071,330.00,13.38,518.00,13.38,49.89,53.04,56.97,80.73,2.67
2074,390.00,13.38,466.00,13.38,49.89,52.92,56.97,80.62,3.03
2077,312.00,13.38,514.00,13.38,49.89,52.92,56.97,80.43,2.95
2080,380.00,13.38,452.00,13.38,49.89,52.92,56.97,80.22,2.79
2083,308.00,13.38,508.00,13.38,49.89,52.92,56.97,79.99,2.60
2086,364.00,13.37,448.00,13.37,49.89,52.92,56.97,79.76,2.36
2089,302.00,13.38,518.00,13.38,50.00,52.92,56.97,79.54,2.96
2092,360.00,13.37,462.00,13.37,49.89,52.92,56.97,79.37,2.97
2095,358.00,13.37,456.00,13.37,49.78,52.92,56.97,79.29,2.90
2098,360.00,13.37,448.00,13.37,49.89,52.92,56.86,79.32,2.87
2101,288.00,13.37,508.00,13.37,49.78,52.92,56.86,79.48,2.85
2104,358.00,13.37,446.00,13.37,49.78,52.92,56.86,79.76,2.55
2107,360.00,13.37,452.00,13.37,49.89,52.92,56.86,80.21,2.65
2110,360.00,13.37,458.00,13.37,49.89,52.92,56.86,80.81,3.17
2113,298.00,13.37,514.00,13.37,49.89,52.81,56.86,81.49,3.15
2116,302.00,13.37,514.00,13.36,49.89,52.92,56.86,82.29,3.22
2119,376.00,13.37,446.00,13.37,49.78,52.92,56.86,83.16,2.57
2122,312.00,13.37,514.00,13.36,49.78,52.81,56.86,84.08,3.15
2125,396.00,13.37,456.00,13.37,49.78,52.81,56.86,85.01,3.30
2128,338.00,13.37,522.00,13.37,49.78,52.70,56.86,85.94,3.14
2131,354.00,13.37,518.00,13.37,49.78,52.81,56.86,86.90,3.62
2134,436.00,13.38,452.00,13.37,49.78,52.70,56.86,87.88,2.85
